source file,offset,japanese,korean,source of the translation (existing / new)
1/S1051.DAT,0x47BF4, <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>.<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00>/<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,,
1/S1051.DAT,0x47C18,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,,
1/S1051.DAT,0x47E18," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x47E24,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48090," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x4809C,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x482A8," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x482B4,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48498," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x484A4,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48598, <CTRL:00>9<CTRL:00>し<CTRL:00> ,,
1/S1051.DAT,0x488F6,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x489AA,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48AD8,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48CEC,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48D8C,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48E02,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x48EFE,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1051.DAT,0x4922A,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
1/S1061.DAT,0x478A4,もう、ここでいいよ。,이제 여기까지면 돼.,existing
1/S1061.DAT,0x47904,"私ね
あの後、一族のおきてとされてる古文書（こもんじょ）を
よんでみたの。",쿠쿠루: 그 뒤에 우리 일족의 계율이라는 고문서를 읽어 봤어.,existing
1/S1061.DAT,0x47966,それに書かれていたのはね・・,쿠쿠루: 거기에는 이렇게 쓰여 있었어...,existing
1/S1061.DAT,0x479AA,"スメリアは
  和の力をもつて<G:671>く国。
ワイト家は和するための
  <G:586>をつむぎおる家。",쿠쿠루: 스메리아는 조화의 힘으로 움직이는 나라. 와이트 가문은 조화를 잇는 실을 자아내는 가문.,existing
1/S1061.DAT,0x47A12,"ワイト家の娘は
  強きささえとなるよこ<G:586>。
世落ちる時、
  火のぼるいきおいのたて<G:586>現れ、","쿠쿠루: 와이트 가문의 딸은 용사를 받치는 씨실. 세상이 기울 때 불꽃 같은 날실이 나타나리니,",existing
1/S1061.DAT,0x47A80,"これにつかえ
  この世を正しきにみちびく。",쿠쿠루: 그를 섬겨 세상을 바른길로 이끌라.,existing
1/S1061.DAT,0x47ACC,"つまり、世が終わりかけた時に
現れる勇者を助けて
はたらくつてことだと思うの。",쿠쿠루: 세상이 끝나려 할 때 나타날 용사를 도우라는 뜻인 것 같아.,existing
1/S1061.DAT,0x47B40,何だか、すごい話でしょ。,쿠쿠루: 굉장한 이야기지?,existing
1/S1061.DAT,0x47B94,"そう言えば、あの夜会つた精霊も人が滅びるとか
俺の運命とか言つてたけど、",아크: 그날 만난 정령도 인류의 멸망과 내 운명을 말했지만...,existing
1/S1061.DAT,0x47BF0,"・・そんなこより、俺
父さんに会いたいんだ。",아크: 그런 것보다 난 아버지를 만나고 싶어.,existing
1/S1061.DAT,0x47C3E,"とにかく俺は村を出て行く。
パレンシア城に行けば
何か分かるかもしれない。",아크: 난 마을을 떠날 거야. 팔렌시아성에 가면 뭔가 알 수 있겠지.,existing
1/S1061.DAT,0x47CC0,・・アーク、あたし・・,"쿠쿠루: 아크, 나...",existing
1/S1061.DAT,0x47D04,"あなたのあとを
追いかけていくわ。",쿠쿠루: 나도 네 뒤를 따라갈게.,existing
1/S1061.DAT,0x47D52,ククル・・。,아크: 쿠쿠루...,existing
1/S1061.DAT,0x47DA0,"別に好きだからとか
そういうんじゃないの。",쿠쿠루: 널 좋아해서 그러는 건 아니야.,existing
1/S1061.DAT,0x47DEC,"私には分かる。<CTRL:E4>4
あなたはたて<G:586>で<CTRL:E4>4
私のしたがう道なのよ。","쿠쿠루: 하지만 알 수 있어. 넌 날실이고, 내가 따라가야 할 길이야.",existing
1/S1061.DAT,0x47E44,道？,아크: 길?,existing
1/S1061.DAT,0x47E7C,そう、道。,"쿠쿠루: 그래, 길.",existing
1/S1061.DAT,0x47EB6,"あなたが進んでいく時
そこに道が出来る。",쿠쿠루: 네가 나아가는 곳에 길이 생길 거야.,existing
1/S1061.DAT,0x47F02,"それがどこに続いているのか、
私には分からないけど・・",쿠쿠루: 그 길이 어디로 이어지는지는 나도 모르지만...,existing
1/S1061.DAT,0x47F56,"私はその道を
<G:663>いていくような気がするの。",쿠쿠루: 난 그 길을 걷게 될 것만 같아.,existing
1/S1061.DAT,0x47FA2,"古文書には、一族に伝わる
不思議な力についても
書いてあつた。",쿠쿠루: 고문서에는 일족에게 전해지는 신비한 힘도 적혀 있었어.,existing
1/S1061.DAT,0x48000,"今は一緒には行けないけど
かならす その力を手に入れて
あなたを追いかけるわ。","쿠쿠루: 지금은 함께 못 가지만, 반드시 그 힘을 얻어서 널 따라갈게.",existing
1/S1061.DAT,0x48076,"・・わかつた。<CTRL:E4>よ
じゃ行くから・・。",아크: 알겠어. 그럼 난 이만 갈게...,existing
1/S1061.DAT,0x480C8,アーク、元気でね。,"쿠쿠루: 아크, 몸조심해.",existing
1/S1071.DAT,0x478D6,"村長 
さあ、この先から先は
おまえ達ワイト家の者しか入れない。",,
1/S1071.DAT,0x47932,"約束どおり、
この村から出してくれるの？
本当に自由にしてくれるの？",,
1/S1071.DAT,0x4798E,"村長 
ああ本当だとも。
でもその前に、シオン山の山頂にある
封印（ふういん）の炎を・・。",,
1/S1071.DAT,0x479FA,分かつてる。,,
1/S1071.DAT,0x47A4A,0<CTRL:00>%<CTRL:00>今<CTRL:00>&<CTRL:00>！<CTRL:00>ジ て,,
1/S1071.DAT,0x47AFA,<CTRL:FE><CTRL:FF>（<CTRL:00>/,,
1/S1071.DAT,0x47B0C,"""<CTRL:00>6<CTRL:00>""<CTRL:00>/",,
1/S1071.DAT,0x47B20,"""<CTRL:00>6<CTRL:00>！<CTRL:00>/",,
1/S1071.DAT,0x47B3A,"""<CTRL:00>3",,
1/S1072.DAT,0x478CC,"村長 
神の血を引く一族しか入れない
結界（けつかい）に守られた
シオン山の炎も",촌장: 신의 피를 이은 일족만 들어갈 수 있도록 결계가 지키던 시온산의 불꽃도...,existing
1/S1072.DAT,0x47932,"村長 
じゃじゃ馬娘のおかげで
ついに消えるか。",촌장: 이 말괄량이 덕분에 마침내 꺼지는구나.,existing
1/S1072.DAT,0x47996,"村長 
もどつて来たようだな・・。<CTRL:E4>ご",촌장: 돌아왔구나...,existing
1/S1072.DAT,0x479F4,"村長 
おお、待ちかねたぞ。<CTRL:E4>z","촌장: 오오, 기다리고 있었다.",existing
1/S1072.DAT,0x47A30,・・。,...,existing
1/S1072.DAT,0x47A68,"村長 
どうした？",촌장: 무슨 일이냐?,existing
1/S1072.DAT,0x47AA8,"声が・・
とても恐ろしい声がした。
きつと、よくないこが
起きる気がする・・。",목소리가... 아주 무서운 목소리가 들렸어요. 분명 좋지 않은 일이 생길 것 같아요...,existing
1/S1072.DAT,0x47B0E,"村長 
ククルも意外とおくびょうだな。<CTRL:E4>よ
さっ、帰ろう。","촌장: 쿠쿠루도 의외로 겁이 많구나. 자, 돌아가자.",existing
1/S1072.DAT,0x47B94,"村長 
フフフ・・うまくいつた。<CTRL:E4>よ
アンデル大臣にたつ<G:655>りと
ほうびをもらわねば・・。",촌장: 후후후... 잘됐군. 안델 대신에게 상을 듬뿍 받아야겠어...,existing
1/S1072.DAT,0x47C24,"





その夜、シオン山は
    10年ぶりのふぶきにみまわれた<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ","그날 밤, 시온산에는 십 년 만의 눈보라가 몰아쳤다.",existing
21/S2011.DAT,0x4791A,これが、パレンシア城か・・。,여기가 팔렌시아성인가...,existing
21/S2011.DAT,0x47AAA,何だ？ 戦争が始まるのか？,뭐지? 전쟁이라도 시작되나?,existing
21/S2011.DAT,0x47AF6,"おーい！<CTRL:E4>よ
待つてくれよー！",이봐! 기다려 줘!,existing
21/S2011.DAT,0x47BAC,"兵士 
パレンシア城に何の用だ小僧（こぞう）。ここは子供の遊び場ではないぞ！","병사: 꼬마야, 팔렌시아성에는 무슨 일이지? 여긴 아이들 놀이터가 아니다!",existing
21/S2011.DAT,0x47C0C,"遊びに来たんじゃない。
俺はトウ<G:276><G:222>ルから来たアーク。王様に呼ばれたんだ。","아크: 놀러 온 게 아니야. 난 토우빌에서 온 아크고, 국왕께서 부르셨어.",existing
21/S2011.DAT,0x47C68,"兵士 
トウ<G:276><G:222>ルのアーク。
こんな子供だつたのか・・。",병사: 토우빌의 아크라고? 이런 어린애였나...,existing
21/S2011.DAT,0x47CC0,"兵士 
話は聞いている。
通つてよし。",병사: 이야기는 들었다. 들어가도 좋다.,existing
21/S2012.DAT,0x478A6,"兵士 
王の命を果たしてから戻られよ。",병사: 국왕의 명을 마친 뒤 돌아오시오.,existing
21/S2012.DAT,0x478F0,・・,...,existing
21/S2013.DAT,0x478C6,"兵士 
王はお前に期待しておられる。
良い結果を持ち帰るのだぞ。",병사: 국왕 폐하께서 기대하고 계신다. 좋은 결과를 가지고 돌아오도록.,existing
21/S2013.DAT,0x47922,・・・,,
21/S2013.DAT,0x47A5E,"兵士 
何だ、このヨッパライは！？",,
21/S2013.DAT,0x47AAA,なんだと、このやろう！,,
21/S2013.DAT,0x47AE8,おれも中に入れろつてんだよ！,,
21/S2013.DAT,0x47B2A,"兵士 
うるさい！
あつちにいつてろ！！",,
21/S2013.DAT,0x47B6A,おれは<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よヤマモトだっ！！<CTRL:E4>よ<CTRL:E4>よ,,
21/S2013.DAT,0x47B9A,"兵士 
こら！
やめろ、やめないか！！",,
21/S2013.DAT,0x47BDA,"兵士 
さつさとどけろ！！",,
21/S2013.DAT,0x47C00,お、と・と・と・と<CTRL:E4>よ,,
21/S2013.DAT,0x47C34,うげえええええええ,,
21/S2013.DAT,0x47C80,どうしたんですか？,,
21/S2013.DAT,0x47CBC,"兵士 
ダウンタウンのヨッパライがあばれてるんだよ。",,
21/S2013.DAT,0x47D20,大丈夫？,,
21/S2013.DAT,0x47D5E,リエちゃんかわいいのふ,,
21/S2013.DAT,0x47D9E,わしと一緒にいつっいどうじゃ！,,
21/S2013.DAT,0x47E08,"きくのふ
よいがさめちまつたわい",,
21/S2013.DAT,0x47E4C,"リエちゃん
あんた、トッシュといい勝負ができるな",,
21/S2013.DAT,0x47E9A,"ダウンタウンに来ることがあつたら
あわせてやるぜ",,
21/S2013.DAT,0x47EE6,さーて、うちに帰るか！,,
21/S2013.DAT,0x47F48,大丈夫かしら・・・,,
21/S2014.DAT,0x478F8,もどつてきたな。,,
21/S2014.DAT,0x47934,ひさしぶりな気がする。,,
21/S2014.DAT,0x47974,いろいろあつたしね。,,
21/S2014.DAT,0x47AC0,なんだろう・・？,,
21/S2014.DAT,0x47AFE,"きつと罪人（ざいにん）だと
思うんだけど・・。",,
21/S2014.DAT,0x47B4E,"罪人？
きれいな目をしていたわよ。",,
21/S2014.DAT,0x47BA2,"兵士1 
アークか？
王との約束を果たしたのか？",,
21/S2014.DAT,0x47BF4,ああ。,,
21/S2014.DAT,0x47C2C,ところで今のは？,,
21/S2014.DAT,0x47C66,"兵士1 
あっ、あれはダウンタウンの用心棒。",,
21/S2014.DAT,0x47CB2,"兵士1 
えらくうでが立つヤツらしいが・・。",,
21/S2014.DAT,0x47D08,何か悪いことしたの？,,
21/S2014.DAT,0x47D4C,"兵士1 
くわしくはしらんが
大臣の発令したパレンシア改造計画に
たてついたらしい。",,
21/S2014.DAT,0x47DB2,パレンシア改造計画？,,
21/S2014.DAT,0x47DF2,"兵士1 
パレンシアの安全のために住民を選び
軍の許可なく出入りできないように
するらしい。",,
21/S2014.DAT,0x47E5C,"兵士1 
追い出される住民が
反対してるようだが・・。",,
21/S2014.DAT,0x47EB2,"兵士2 
こら、おしゃベりが過ぎるぞ！",,
21/S2014.DAT,0x47EFC,"兵士2 
アーク、王がお待ちかねだ。
早く行くがいい。",,
21/S2021.DAT,0x469EE, <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>.<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>. に<CTRL:00>す<CTRL:00>/<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>. に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,,
21/S2021.DAT,0x46A12,は<CTRL:00>. に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,,
21/S2021.DAT,0x46BEA," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>.<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>,！に<CTRL:00>す<CTRL:00>/<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>,！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ",,
21/S2021.DAT,0x46C0E,"は<CTRL:00>,！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ",,
21/S2021.DAT,0x46E0E," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x46E1A,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47086," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47092,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x4729E," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x472AA,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x4748E," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x4749A,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x4758E, <CTRL:00>9<CTRL:00>し<CTRL:00> ,,
21/S2021.DAT,0x478EC,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x479A0,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47ACE,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47CE2,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47D82,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47DF8,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x47EF4,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x48220,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
21/S2021.DAT,0x4857C,"なんで、こんな街の中に
モンスターがいるの？",어째서 도시 한복판에 마물이 있는 거지?,existing
21/S2021.DAT,0x4860E,"大変だ！
女の子がモンスターに
おそわれてる！",큰일이야! 여자아이가 마물에게 공격받고 있어!,existing
21/S2021.DAT,0x48666,ククル！,아크: 쿠쿠루!,existing
21/S2021.DAT,0x486B0,アーク、どうなつてるの？,"쿠쿠루: 아크, 이게 어떻게 된 일이야?",existing
21/S2021.DAT,0x486FC,"俺達が倒したモンスターが
仕返しにやつてきたんだ。
今、助けるから待つてろ！",아크: 우리가 쓰러뜨린 마물이 복수하러 온 거야. 지금 구해 줄 테니 기다려!,existing
21/S2021.DAT,0x48830,ククル、大丈夫か？,"아크: 쿠쿠루, 괜찮아?",existing
21/S2021.DAT,0x48870,"私だつて
りつっに戦えるでしょ？",쿠쿠루: 나도 제법 잘 싸우지?,existing
21/S2021.DAT,0x488FE,ククル・・。,아크: 쿠쿠루...,existing
21/S2021.DAT,0x4893A,"約束どおり、<CTRL:E4>よ力を手に入れて<CTRL:E4>つ
来たんだけど<CTRL:E4>よ
急に使いすぎたみたい。","쿠쿠루: 약속대로 힘을 얻어 왔는데, 갑자기 너무 많이 썼나 봐...",existing
21/S2021.DAT,0x4899E,大丈夫、<CTRL:E4>よちょつと休めば・・。,쿠쿠루: 괜찮아. 조금만 쉬면...,existing
21/S2021.DAT,0x489EA,しゃベるな。,아크: 말하지 마.,existing
21/S2021.DAT,0x48A26,休ませなきゃ。,아크: 쉬게 해야 해.,existing
21/S2022.DAT,0x47918,最後の石がまさかこの城の地下にあるとはな・・。,,
21/S2022.DAT,0x47968,"王も知らないんでしょう。
私は大臣が怪しいと思うな。",,
21/S2022.DAT,0x479B8,"誰が信用できるかわからない。
まともに行つても邪魔される
だけだろうしな。",,
21/S2022.DAT,0x47A1E,"強行突破（きょうこうとつっ）
しかねえだろうが！",,
21/S2022.DAT,0x47A6E,"でもどこから石のある
地下に行くんじゃ？",,
21/S2022.DAT,0x47AB8,"地下へ通じる道なら
倉庫か牢屋しか
考えられないなっ。",,
21/S2022.DAT,0x47B10,"そう言えば、前にモンスターが
いたのは地下倉庫だつた。",,
21/S2022.DAT,0x47B62,よし、地下倉庫に行つてみよう！,,
21/S2022.DAT,0x47C3C,"兵士1 
アーク殿か。
王の任を終えたのか？",,
21/S2022.DAT,0x47C8C,"いや
そうじゃないんだけど・・。",,
21/S2022.DAT,0x47CE2,"ちょつとそのこで
城の地下倉庫に行きたいんだ。",,
21/S2022.DAT,0x47D30,"兵士2 
それならアンデル様の
許可をとればいいではないか。",,
21/S2022.DAT,0x47D86,"それができないから
頼んでるのに・・。",,
21/S2022.DAT,0x47F2A,手荒なこをしおる。,,
21/S2022.DAT,0x47F68,もう後にはひけんな。,,
21/S2031.DAT,0x47932,"大臣 
トウ<G:276><G:222>ルのアーク、入るがよい。","대신: 토우빌의 아크여, 들어오너라.",existing
21/S2031.DAT,0x47B0C,"ひ<CTRL:00>や*<G:989>！<CTRL:00>&<CTRL:00>#<CTRL:00>1<CTRL:00>ひ<CTRL:00>や%シ%%<CTRL:00>&<CTRL:00>#<CTRL:00>4<CTRL:00>ひ<CTRL:00>え*シ%！<CTRL:00>&<CTRL:00>#<CTRL:00>2<CTRL:00>ひ<CTRL:00>見$<CTRL:00>&%<CTRL:00>&<CTRL:00>#<CTRL:00>6<CTRL:00>ひ<CTRL:00>シ+<CTRL:00>&！<CTRL:00>&<CTRL:00>#<CTRL:00>3<CTRL:00>ひ<CTRL:00><G:988><G:991>%<CTRL:00>&<CTRL:00>#<CTRL:00>9<CTRL:00>ひ<CTRL:00>か,<G:991>！<CTRL:00>&<CTRL:00>1<CTRL:00>/<CTRL:00>グ&2<CTRL:00>/<CTRL:00>グ&1<CTRL:00>5<CTRL:00>グ&2<CTRL:00>5<CTRL:00>グ&1<CTRL:00>0",,
21/S2031.DAT,0x47B44,"ひ<CTRL:00>シ+<CTRL:00>&！<CTRL:00>&<CTRL:00>#<CTRL:00>3<CTRL:00>ひ<CTRL:00><G:988><G:991>%<CTRL:00>&<CTRL:00>#<CTRL:00>9<CTRL:00>ひ<CTRL:00>か,<G:991>！<CTRL:00>&<CTRL:00>1<CTRL:00>/<CTRL:00>グ&2<CTRL:00>/<CTRL:00>グ&1<CTRL:00>5<CTRL:00>グ&2<CTRL:00>5<CTRL:00>グ&1<CTRL:00>0",,
