file,offset,slot,bytes,tokens,hangul_ratio,known,decoded
1/S1021.DAT,0x48C7C,120,3,3,0,0,···
1/S1021.DAT,0x48C88,121,14,10,20,1,가내        
1/S1021.DAT,0x48CB4,121,3,2,0,0,··
1/S1021.DAT,0x48CD4,121,3,3,33,0,크··
1/S1021.DAT,0x48CEC,121,3,3,33,0,스··
1/S1021.DAT,0x48CF8,121,8,4,100,1,조버하내
1/S1021.DAT,0x48D00,122,33,33,0,0,                                 
1/S1021.DAT,0x48D60,122,3,2,0,0,··
1/S1021.DAT,0x48D78,122,5,5,20,0,··돌··
1/S1021.DAT,0x48D82,123,3,2,0,0,··
1/S1021.DAT,0x48D8E,123,3,2,0,0,··
1/S1021.DAT,0x48D94,123,3,2,0,0,··
1/S1021.DAT,0x48DA6,123,28,24,58,1,"어머니: 요슈아, 아크를 지켜 주세요... "
1/S1021.DAT,0x48E00,124,3,2,0,0,··
1/S1021.DAT,0x48E0C,124,3,2,0,0,·(
1/S1021.DAT,0x48E15,124,2,2,0,0,·(
1/S1021.DAT,0x48E1A,124,3,3,33,0,량··
1/S1021.DAT,0x48E3B,124,2,2,0,0,!·
1/S1021.DAT,0x48E42,124,3,3,33,0,량··
1/S1021.DAT,0x48E56,124,3,3,0,0,···
1/S1021.DAT,0x48E6F,124,2,2,0,0,!·
1/S1021.DAT,0x48E85,125,4,3,0,0,···
1/S1021.DAT,0x48E96,125,3,2,0,0,··
1/S1021.DAT,0x48E9C,125,3,2,0,0,··
1/S1021.DAT,0x48EC3,125,2,2,0,0,!·
1/S1021.DAT,0x48EF0,125,3,2,0,0,··
1/S1021.DAT,0x48EF8,125,3,2,0,0,··
1/S1021.DAT,0x48F12,126,3,2,0,0,··
1/S1021.DAT,0x48F18,126,3,2,0,0,··
1/S1021.DAT,0x48F2C,126,3,2,0,0,··
1/S1021.DAT,0x48F32,126,3,2,0,0,··
1/S1021.DAT,0x48F46,126,3,2,0,0,··
1/S1021.DAT,0x48F4C,126,3,2,0,0,··
1/S1021.DAT,0x48F60,126,3,2,0,0,··
1/S1021.DAT,0x48F66,126,3,2,0,0,··
1/S1021.DAT,0x497FD,143,3,3,33,0,만0·
1/S1021.DAT,0x49800,144,5,3,33,0,리··
1/S1021.DAT,0x49806,144,6,6,50,0,분거·버··
1/S1021.DAT,0x49812,144,2,2,100,0,분가
1/S1021.DAT,0x4981A,144,3,2,0,0,·7
1/S1021.DAT,0x4981E,144,3,3,33,0,리··
1/S1021.DAT,0x49828,144,8,7,14,0,1··?날 ·
1/S1021.DAT,0x49831,144,3,3,33,0,버··
1/S1021.DAT,0x49838,144,9,8,12,0,·0··자0··
1/S1021.DAT,0x49844,144,4,4,50,0,마자0·
1/S1021.DAT,0x4984C,144,4,4,0,0,"·,,·"
1/S1021.DAT,0x4985C,144,2,2,0,0,··
1/S1021.DAT,0x49874,144,4,4,0,0,"·.,·"
1/S1021.DAT,0x4989C,145,4,4,0,0,"·0,·"
1/S1021.DAT,0x498AC,145,2,2,0,0,·!
1/S1021.DAT,0x498C4,145,4,4,0,0,"·2,·"
1/S1021.DAT,0x498D4,145,2,2,0,0,·!
1/S1021.DAT,0x498EC,145,16,16,37,0,·우0·해우0· 우0·겠우0·
1/S1021.DAT,0x49905,146,15,12,0,0,"·······,··0·"
1/S1021.DAT,0x49930,146,16,13,0,0,"········,··0·"
1/S1021.DAT,0x4995C,146,16,13,0,0,"········,··0·"
1/S1021.DAT,0x49988,147,16,13,0,0,"········,··0·"
1/S1021.DAT,0x499B0,147,12,12,33,0,는자0··자0··자0·
1/S1021.DAT,0x499BD,147,3,3,33,0,자0·
1/S1021.DAT,0x499D4,147,8,8,37,0,겠자0··자0·
1/S1022.DAT,0x45600,12,37,22,36,0,각·· ·형 ··번 숲히 ·낼 · 괜루.
1/S1022.DAT,0x45680,13,55,32,28,0,·· 로·송. 머· ··써 받로 팔··로· ·· ···송.
1/S1022.DAT,0x45700,14,23,13,30,0,··· ·써 받았언··.
1/S1022.DAT,0x45780,15,13,10,80,0,성수를 받았습니다.
1/S1022.DAT,0x45800,16,20,12,25,0,"·럼 ··, ·녀합·."
1/S1022.DAT,0x45880,17,27,15,40,0,·풍· 반··단 받았언··.
1/S1022.DAT,0x45900,18,27,15,13,0,루··: ·번 ··· ··?
1/S1022.DAT,0x45980,19,23,14,21,0,·. ·키· 걱잘·· ·.
1/S1022.DAT,0x4783B,80,2,2,0,0,·(
1/S1022.DAT,0x4785B,80,2,2,0,0,5!
1/S1022.DAT,0x47869,80,2,2,0,0,5!
1/S1022.DAT,0x47876,80,3,3,0,0,·!·
1/S1022.DAT,0x4789A,81,15,12,66,1,"그럼 엄마, 다녀올게."
1/S1022.DAT,0x478DC,81,16,14,21,1,어머니: ...      
1/S1022.DAT,0x47912,82,3,3,0,0,·!·
1/S1022.DAT,0x47918,82,3,3,33,0,여!·
1/S1022.DAT,0x47926,82,3,3,0,0,·!·
1/S1022.DAT,0x47940,82,24,20,50,1,어머니: 너도 떠나는 거니?     
1/S1022.DAT,0x4797E,82,2,2,50,0,사!
1/S1022.DAT,0x479A2,83,47,39,58,1,별일 아니야. 왕의 부름을 받아 팔렌시아로 가는 것뿐이야.       
1/S1022.DAT,0x47A06,84,28,24,62,1,병사가 되면 엄마도 편히 지낼 수 있어.  
1/S1022.DAT,0x47A40,84,3,3,33,0,핀!·
1/S1022.DAT,0x47A58,84,3,3,0,0,···
1/S1022.DAT,0x47A62,84,30,24,70,1,어머니: ·조심하렴. 힘들면 언제든 돌아오고
1/S1022.DAT,0x47A80,85,16,16,0,0,.               
1/S1022.DAT,0x47AB0,85,3,2,0,0,··
1/S1022.DAT,0x47AC0,85,3,3,33,0,서··
1/S1022.DAT,0x47ACA,85,36,31,38,1,어머니: 아크... 이것도 가져가렴.           
1/S1022.DAT,0x47B1A,86,3,3,33,0,신··
1/S1022.DAT,0x47B24,86,22,17,70,1,질풍의 반다나를 받았습니다.  
1/S1022.DAT,0x47B66,86,3,3,0,0,···
1/S1022.DAT,0x47B70,86,16,12,83,1,부활의 약을 받았습니다
1/S1022.DAT,0x47BAE,87,3,3,0,0,···
1/S1022.DAT,0x47BB8,87,12,8,25,1,가내      
1/S1022.DAT,0x47BEA,87,3,3,33,0,야!·
1/S1022.DAT,0x47C02,88,3,2,0,0,··
1/S1022.DAT,0x47C0E,88,20,17,52,1,응. 그렇게 걱정하지 마.   
1/S1022.DAT,0x47C40,88,3,3,33,0,들!·
1/S1022.DAT,0x47C46,88,3,3,33,0,전!·
1/S1022.DAT,0x47C5E,88,3,3,0,0,·!·
1/S1022.DAT,0x47C68,88,17,15,33,1,어머니: 아크...     
1/S1022.DAT,0x47CA7,89,2,2,0,0,·(
1/S1022.DAT,0x497FD,143,3,3,33,0,만0·
1/S1022.DAT,0x49800,144,5,3,33,0,리··
1/S1022.DAT,0x49806,144,6,6,50,0,분거·버··
1/S1022.DAT,0x49812,144,2,2,100,0,분가
1/S1022.DAT,0x4981A,144,3,2,0,0,·7
1/S1022.DAT,0x4981E,144,3,3,33,0,리··
1/S1022.DAT,0x49828,144,8,7,14,0,1··?날 ·
1/S1022.DAT,0x49831,144,3,3,33,0,버··
1/S1022.DAT,0x49838,144,9,8,12,0,·0··자0··
1/S1022.DAT,0x49844,144,4,4,50,0,마자0·
1/S1022.DAT,0x4984C,144,4,4,0,0,"·,,·"
1/S1022.DAT,0x4985C,144,2,2,0,0,··
1/S1022.DAT,0x49874,144,4,4,0,0,"·.,·"
1/S1022.DAT,0x4989C,145,4,4,0,0,"·0,·"
1/S1022.DAT,0x498AC,145,2,2,0,0,·!
1/S1022.DAT,0x498C4,145,4,4,0,0,"·2,·"
1/S1022.DAT,0x498D4,145,2,2,0,0,·!
1/S1022.DAT,0x498EC,145,16,16,37,0,·우0·해우0· 우0·겠우0·
1/S1022.DAT,0x49905,146,15,12,0,0,"·······,··0·"
1/S1022.DAT,0x49930,146,16,13,0,0,"········,··0·"
1/S1022.DAT,0x4995C,146,16,13,0,0,"········,··0·"
1/S1022.DAT,0x49988,147,16,13,0,0,"········,··0·"
1/S1022.DAT,0x499B0,147,12,12,33,0,는자0··자0··자0·
1/S1022.DAT,0x499BD,147,3,3,33,0,자0·
1/S1022.DAT,0x499D4,147,8,8,37,0,겠자0··자0·
1/S1023.DAT,0x45000,0,27,19,68,0,어머니: 아버지가 남긴 편지 볼래?
1/S1023.DAT,0x45080,1,4,3,100,0,읽는다
1/S1023.DAT,0x45100,2,2,2,100,0,다음
1/S1023.DAT,0x45180,3,4,3,100,0,읽는다
1/S1023.DAT,0x45400,8,44,35,60,0,"자신의 ·일 때 페· 버·을 동시에 ·러 프리 커서로 만들어서,"
1/S1023.DAT,0x45880,17,59,47,70,0,"분열하는 몬스터는 ·P가 절반이 되지만, 쓰러뜨렸을 때 받는 경험치는 변하지 않는다."
1/S1023.DAT,0x45B00,22,12,6,0,0,······
1/S1023.DAT,0x45E80,29,69,50,66,0,아버지의 편지: 네 여행에 도움이 되길 바라며 ·다. 목·을 소중히 여기고 끝까지 싸워라.
1/S1023.DAT,0x45F00,30,52,39,66,0,숲이나 동· 같은 곳에서는 ·밖의 곳에서 적이 나와 당하는 일이 있다.
1/S1023.DAT,0x45F80,31,84,49,28,0,· ·산· 투슈저 진··번 바·· ···. 노·· ·· ··· 타· ·산단 ·런형 된·.
1/S1023.DAT,0x46000,32,35,27,74,0,어느 나라든 언제나 괴물이 출몰하는 장소가 있다.
1/S1023.DAT,0x46080,33,40,30,73,0,자유 커서로 적의 위치와 지형을 살피고 작전을 세워라.
1/S1023.DAT,0x46100,34,31,24,66,0,그곳에서 거· 싸우면 계속 강해질 수 있다.
1/S1023.DAT,0x46180,35,41,30,76,0,마법이나 아이템을 던지는 공격은 절대 반격받지 않는다.
1/S1023.DAT,0x46200,36,28,21,76,0,전투에서는 이런 작은 차이가 중요하다.
1/S1023.DAT,0x46280,37,45,26,23,0,·· 적·· ··단 ·· 로··저 ·잘· 괜·.
1/S1023.DAT,0x46300,38,52,32,12,0,"루··: 로·, · ·씩·. ··· ·· ··· ·루..."
1/S1023.DAT,0x46380,39,46,27,37,0,적써 ···형 반·써 받로 ··단 ·써 · 괜·.
1/S1023.DAT,0x46400,40,49,28,25,0,반·써 ··괴형 적· ··· 못· ·로· ····.
1/S1023.DAT,0x46480,41,27,21,66,0,어머니: 네 힘으로 어떻게든 해 보렴.
1/S1023.DAT,0x46500,42,39,23,26,0,루··: 잘용 ··테· · 당·명··...
1/S1023.DAT,0x46580,43,23,17,76,0,생명의 나무 열매를 받았습니다.
1/S1023.DAT,0x46600,44,20,14,78,0,파로의 열매를 받았습니다.
1/S1023.DAT,0x46680,45,35,21,33,0,루··: ·· 잘용 로활·번 ·루...
1/S1023.DAT,0x46700,46,41,24,25,0,루··: 치·· 결· 로·· 로···프...
1/S1023.DAT,0x46780,47,56,32,34,0,··받써 ·· 잘형써 향·번록 ·형 적·· 반··· ··.
1/S1023.DAT,0x46800,48,32,18,22,0,루··: ··형 꽃·· ·로··.
1/S1023.DAT,0x46880,49,17,13,76,0,힘의 열매를 받았습니다.
1/S1023.DAT,0x46900,50,29,17,23,0,··저 ·써 던·· ·· 생·.
1/S1023.DAT,0x46980,51,18,10,40,0,··단 받았언··.
1/S1023.DAT,0x46A00,52,18,12,66,0,이 점을 잘 이용해라.
1/S1023.DAT,0x46A80,53,15,11,45,0,"엄마, 약초 · 줘."
1/S1023.DAT,0x47836,80,3,3,0,0,···
1/S1023.DAT,0x47840,80,3,3,0,0,···
1/S1023.DAT,0x4784A,80,3,3,33,0,를··
1/S1023.DAT,0x47857,80,2,2,0,0,··
1/S1023.DAT,0x47862,80,2,2,0,0,··
1/S1023.DAT,0x47865,80,2,2,0,0,5!
1/S1023.DAT,0x4786E,80,3,2,0,0,··
1/S1023.DAT,0x47874,80,3,2,0,0,··
1/S1023.DAT,0x4787E,80,2,2,50,0,촌·
1/S1023.DAT,0x4788C,81,3,3,33,0,세··
1/S1023.DAT,0x4789A,81,3,3,0,0,···
1/S1023.DAT,0x478BC,81,25,19,68,1,어머니: 지치면 언제든 돌아오렴. 
1/S1023.DAT,0x4790C,82,14,11,72,1,약초를 받았습니다. 
1/S1023.DAT,0x47952,82,46,30,10,1,                         괜찮아  
1/S1023.DAT,0x479A6,83,3,3,0,0,···
1/S1023.DAT,0x479C0,83,22,20,40,1,어머니: 무리하지마.         
1/S1023.DAT,0x479F4,83,3,2,0,0,··
1/S1023.DAT,0x47A02,84,3,3,33,0,안··
1/S1023.DAT,0x47A36,84,3,3,0,0,···
1/S1023.DAT,0x47A40,84,55,51,7,1,마을· 가내                                             
1/S1023.DAT,0x47AA6,85,3,3,0,0,···
1/S1023.DAT,0x47AB0,85,55,34,50,1,강해지려면   작전을 세우려면피해 줄이기 1          
1/S1023.DAT,0x47B0A,86,9,9,22,0,···!을!자··
1/S1023.DAT,0x47B26,86,3,3,0,0,···
1/S1023.DAT,0x47B30,86,40,25,52,1,피해 줄이기 2     전투 요령 그만 읽기 
1/S1023.DAT,0x47B7A,86,5,5,40,0,자···마
1/S1023.DAT,0x47B96,87,3,3,33,0,겠··
1/S1023.DAT,0x47BA0,87,27,23,17,1,마을· 가내                 
1/S1023.DAT,0x47BE4,87,3,2,0,0,··
1/S1023.DAT,0x47BEE,87,18,14,28,1,마을· 가내        
1/S1023.DAT,0x47C00,88,9,9,0,0,         
1/S1023.DAT,0x47C32,88,3,3,0,0,1!·
1/S1023.DAT,0x47C3C,88,61,49,69,1,그 장소의 괴물은 진행해도 바뀌지 않는다. 원하는 수련 수준에 맞· 장소를 고르면 된다.
1/S1023.DAT,0x47C96,89,3,3,0,0,···
1/S1023.DAT,0x47CAE,89,3,3,0,0,·!·
1/S1023.DAT,0x47CB8,89,36,32,12,1,마을· 가내                          
1/S1023.DAT,0x47D04,90,3,3,33,0,것!·
1/S1023.DAT,0x47D0E,90,38,34,11,1,마을· 가내                            
1/S1023.DAT,0x47D5C,90,3,3,33,0,구!·
1/S1023.DAT,0x47D66,90,26,22,18,1,마을· 가내                
1/S1023.DAT,0x47D80,91,11,11,0,0,           
1/S1023.DAT,0x47DA8,91,3,3,0,0,···
1/S1023.DAT,0x47DC0,91,3,3,33,0,안!·
1/S1023.DAT,0x47DCA,91,35,28,67,1,적을 공격하면 반격을 받아 피해를 입을 수 있다. 
1/S1023.DAT,0x47E16,92,3,3,0,0,···
1/S1023.DAT,0x47E20,92,38,28,71,1,반격을 피하려면 적의 옆이나 ·로 돌아가 공격해라.
1/S1023.DAT,0x47E6E,92,3,3,0,0,···
1/S1023.DAT,0x47E78,92,8,5,80,1,공격받을 
1/S1023.DAT,0x47E80,93,40,34,55,0,때는 정면을 향하도록 하면 적에게 반격하기 ·다.       
1/S1023.DAT,0x47ED0,93,3,3,33,0,습··
1/S1023.DAT,0x47EDA,93,25,21,19,1,마을· 가내               
1/S1023.DAT,0x47F10,94,3,3,0,0,···
1/S1023.DAT,0x47F28,94,3,3,33,0,터··
1/S1023.DAT,0x47F32,94,39,35,11,1,마을· 가내                             
1/S1023.DAT,0x47F82,95,3,3,0,0,···
1/S1023.DAT,0x47F8C,95,33,28,67,1,다만 적에게 피해를 주는 아이템은 한정돼 있다.  
1/S1023.DAT,0x47FE0,95,23,19,63,1,우선은 돌을 던지는 것이 좋다.  
1/S1023.DAT,0x48014,96,3,3,0,0,···
1/S1023.DAT,0x4802C,96,3,3,0,0,.··
1/S1023.DAT,0x48036,96,51,47,8,1,마을· 가내                                         
1/S1023.DAT,0x48092,97,3,3,0,0,···
1/S1023.DAT,0x4809C,97,16,12,33,1,마을· 가내      
1/S1023.DAT,0x480C8,97,3,3,0,0,···
1/S1023.DAT,0x480DB,97,2,2,0,0,··
1/S1023.DAT,0x480E6,97,2,2,0,0,··
1/S1023.DAT,0x480E9,97,2,2,0,0,5!
1/S1023.DAT,0x480F2,97,3,2,0,0,··
1/S1023.DAT,0x480F8,97,3,2,0,0,··
1/S1023.DAT,0x48102,98,3,3,33,0,촌··
1/S1023.DAT,0x48110,98,3,3,33,0,세··
1/S1023.DAT,0x4811E,98,3,3,0,0,···
1/S1023.DAT,0x48136,98,3,3,33,0,내··
1/S1023.DAT,0x48142,98,13,9,0,1, ········
1/S1023.DAT,0x48178,98,3,3,33,0,원··
1/S1023.DAT,0x48182,99,40,33,57,1,"어머니: 아크, 잘 들으렴. 집에는 이제 약초가 없어... "
1/S1023.DAT,0x481DC,99,25,21,19,1,마을· 가내               
1/S1023.DAT,0x48226,100,3,3,0,0,···
1/S1023.DAT,0x48232,100,5,3,0,1,···
1/S1023.DAT,0x48256,100,3,2,0,0,··
1/S1023.DAT,0x48264,100,3,3,33,0,안··
1/S1023.DAT,0x482A1,101,2,2,0,0,··
1/S1023.DAT,0x482AC,101,2,2,0,0,··
1/S1023.DAT,0x482AF,101,2,2,0,0,5!
1/S1023.DAT,0x482B8,101,3,2,0,0,··
1/S1023.DAT,0x482BE,101,3,2,0,0,··
1/S1023.DAT,0x482C8,101,3,3,33,0,촌··
1/S1023.DAT,0x482D6,101,3,3,33,0,세··
1/S1023.DAT,0x482E4,101,3,3,0,0,···
1/S1023.DAT,0x482FC,101,3,3,33,0,대··
1/S1023.DAT,0x48306,102,28,23,65,1,어머니: 정말 너한테는 못 당하겠구나...
1/S1023.DAT,0x4834E,102,3,3,0,0,···
1/S1023.DAT,0x48358,102,16,12,33,1,마을· 가내      
1/S1023.DAT,0x48394,103,3,3,33,0,손··
1/S1023.DAT,0x4839E,103,15,11,18,1,가내         
1/S1023.DAT,0x483E4,103,19,15,26,1,마을· 가내         
1/S1023.DAT,0x48424,104,3,2,0,0,··
1/S1023.DAT,0x48432,104,3,3,33,0,안··
1/S1023.DAT,0x48461,104,2,2,0,0,··
1/S1023.DAT,0x4846C,104,2,2,0,0,··
1/S1023.DAT,0x4846F,104,2,2,0,0,5!
1/S1023.DAT,0x48478,104,3,2,0,0,··
1/S1023.DAT,0x48488,105,3,3,33,0,촌··
1/S1023.DAT,0x48496,105,3,3,33,0,세··
1/S1023.DAT,0x484A4,105,3,3,0,0,···
1/S1023.DAT,0x484BC,105,3,3,0,0,···
1/S1023.DAT,0x484C6,105,25,22,59,1,어머니: 이제 정말 아무것도 없어... 
1/S1023.DAT,0x4850C,106,3,2,0,0,··
1/S1023.DAT,0x4851A,106,3,3,33,0,안··
1/S1023.DAT,0x48532,106,3,3,33,0,말··
1/S1023.DAT,0x4853C,106,31,25,60,1,어머니: ·전엔 저런 아이가 아니었는데... 
1/S1023.DAT,0x48596,107,3,2,0,0,··
1/S1023.DAT,0x497FD,143,3,3,33,0,만0·
1/S1023.DAT,0x49800,144,5,3,33,0,리··
1/S1023.DAT,0x49806,144,6,6,50,0,분거·버··
1/S1023.DAT,0x49812,144,2,2,100,0,분가
1/S1023.DAT,0x4981A,144,3,2,0,0,·7
1/S1023.DAT,0x4981E,144,3,3,33,0,리··
1/S1023.DAT,0x49828,144,8,7,14,0,1··?날 ·
1/S1023.DAT,0x49831,144,3,3,33,0,버··
1/S1023.DAT,0x49838,144,9,8,12,0,·0··자0··
1/S1023.DAT,0x49844,144,4,4,50,0,마자0·
1/S1023.DAT,0x4984C,144,4,4,0,0,"·,,·"
1/S1023.DAT,0x4985C,144,2,2,0,0,··
1/S1023.DAT,0x49874,144,4,4,0,0,"·.,·"
1/S1023.DAT,0x4989C,145,4,4,0,0,"·0,·"
1/S1023.DAT,0x498AC,145,2,2,0,0,·!
1/S1023.DAT,0x498C4,145,4,4,0,0,"·2,·"
1/S1023.DAT,0x498D4,145,2,2,0,0,·!
1/S1023.DAT,0x498EC,145,16,16,37,0,·우0·해우0· 우0·겠우0·
1/S1023.DAT,0x49905,146,15,12,0,0,"·······,··0·"
1/S1023.DAT,0x49930,146,16,13,0,0,"········,··0·"
1/S1023.DAT,0x4995C,146,16,13,0,0,"········,··0·"
1/S1023.DAT,0x49988,147,16,13,0,0,"········,··0·"
1/S1023.DAT,0x499B0,147,12,12,33,0,는자0··자0··자0·
1/S1023.DAT,0x499BD,147,3,3,33,0,자0·
1/S1023.DAT,0x499D4,147,8,8,37,0,겠자0··자0·
1/S1031.DAT,0x45000,0,9,5,40,0,엄마···
1/S1031.DAT,0x47835,80,2,2,0,0,·(
1/S1031.DAT,0x47853,80,2,2,0,0,··
1/S1031.DAT,0x47874,80,3,3,0,0,··6
1/S1031.DAT,0x4787A,80,6,2,50,0,·내
1/S1031.DAT,0x47880,81,3,3,0,0,   
1/S1031.DAT,0x478E2,81,3,2,0,0,··
1/S1031.DAT,0x478EE,81,3,2,0,0,··
1/S1031.DAT,0x47910,82,3,3,33,0,량··
1/S1031.DAT,0x47919,82,2,2,0,0,··
1/S1031.DAT,0x497FD,143,3,3,33,0,만0·
1/S1031.DAT,0x49800,144,5,3,33,0,리··
1/S1031.DAT,0x49806,144,6,6,50,0,분거·버··
1/S1031.DAT,0x49812,144,2,2,100,0,분가
1/S1031.DAT,0x4981A,144,3,2,0,0,·7
1/S1031.DAT,0x4981E,144,3,3,33,0,리··
1/S1031.DAT,0x49828,144,8,8,12,0,1··?·자 ·
1/S1031.DAT,0x49831,144,3,3,33,0,버··
1/S1031.DAT,0x49838,144,9,8,25,0,·0·는자0··
1/S1031.DAT,0x49844,144,4,4,50,0,조자0·
1/S1031.DAT,0x4984C,144,4,3,0,0,"·,·"
1/S1031.DAT,0x4985C,144,2,2,0,0,··
1/S1031.DAT,0x49874,144,4,3,0,0,"·,·"
1/S1031.DAT,0x49884,145,2,2,0,0,··
1/S1031.DAT,0x4989C,145,4,3,0,0,"·,·"
1/S1031.DAT,0x498C4,145,4,3,0,0,"·,·"
1/S1031.DAT,0x498D4,145,2,2,0,0,·!
1/S1031.DAT,0x498EC,145,16,16,37,0,·우0·해우0· 우0·겠우0·
1/S1031.DAT,0x49905,146,15,11,0,0,"······,··0·"
1/S1031.DAT,0x49930,146,16,12,0,0,"·······,··0·"
1/S1031.DAT,0x4995C,146,17,13,0,0,"·······,··0··"
1/S1031.DAT,0x49984,147,8,8,25,0,·자0··자0·
1/S1031.DAT,0x4998D,147,3,3,33,0,자0·
1/S1031.DAT,0x499A4,147,8,8,37,0,내자0· 자0·
1/S1041.DAT,0x45000,0,8,4,0,0,····
1/S1041.DAT,0x45F80,31,50,42,64,0,산의 정령: 그렇습니다. 하지만 당신은 다시 한 번 불을 ·러 오게 됩니다.
1/S1041.DAT,0x46000,32,48,37,72,0,산의 정령: 약속에 따라 몬스터과 싸울 힘을 당신에게 드리겠습니다.
1/S1041.DAT,0x46080,33,42,34,67,0,산의 정령: 당신은 그 멸망을 막을 운명을 ·어지고 있습니다.
1/S1041.DAT,0x46100,34,36,28,71,0,산의 정령: 그리고 마침내 당신이 이곳에 왔습니다.
1/S1041.DAT,0x46180,35,38,30,66,0,산의 정령: 때가 되면 알게 될 겁니다. 부탁드립니다.
1/S1041.DAT,0x46200,36,71,41,26,0,렌· 잘·: 렌 잘·· ·당· ·써 붙·피뀌. ··형 ·봉·· ·····.
1/S1041.DAT,0x46280,37,72,41,26,0,렌· 잘·: 당이· 로혜·· ·친써 ·· ·· ·· 잘··· ·메·언··.
1/S1041.DAT,0x46300,38,31,27,62,0,갑자기 그런 말을 해도 무슨 ·인지 모르겠어...
1/S1041.DAT,0x46380,39,18,18,72,0,아크는 정령의 힘을 손에 넣었다.
1/S1041.DAT,0x46400,40,67,38,23,0,렌· 잘·: ·곧 ···둔 ··단 ···· ··써 ··뭐로 ·언··.
1/S1041.DAT,0x46480,41,26,21,71,0,산의 정령: 그것이 당신의 운명입니다.
1/S1041.DAT,0x46500,42,62,37,24,0,로· 프·: 로·송! ·· 놈· 로··! · 깨· ·· 루· 괜·?
1/S1041.DAT,0x46580,43,28,23,60,0,산의 정령: 저는 이 산의 정령입니다...
1/S1041.DAT,0x46600,44,52,30,23,0,렌· 잘·: ··· ·· ·친써 향· ··· 괜언··.
1/S1041.DAT,0x46680,45,14,10,80,0,인류가 멸망한다고?
1/S1041.DAT,0x46700,46,19,16,75,0,네가 아버지를 죽인 놈이구나!
1/S1041.DAT,0x46780,47,63,38,34,0,로· 프·: 활· 산카· 류런명·. 살 ··써 · 금·단 죽··...
1/S1041.DAT,0x46800,48,23,18,66,0,알겠어. 불을 붙이면 되는 거지?
1/S1041.DAT,0x46880,49,42,25,28,0,렌· 잘·: ··· 미써 행· 파·씩··...
1/S1041.DAT,0x46900,50,44,25,32,0,로· 프·: ·· ··써 풀루 혜카 금···?
1/S1041.DAT,0x46980,51,41,24,33,0,로· 프·: 삼천 ·· 결·단 ·루 ·명·!
1/S1041.DAT,0x46A00,52,12,9,66,0,힘이 ·아오른다!
1/S1041.DAT,0x46A80,53,6,4,75,0,누구지?
1/S1041.DAT,0x46B00,54,9,6,50,0,"뭐, 뭐지?"
1/S1041.DAT,0x46B80,55,11,6,50,0,·루·피뀌.
1/S1041.DAT,0x46C00,56,5,3,33,0,·지?
1/S1041.DAT,0x46C80,57,21,12,25,0,로· 프·: 온···!
1/S1041.DAT,0x46D00,58,5,3,66,0,운명?
1/S1041.DAT,0x46D80,59,24,15,20,0,·· ··둔 죽· 늘·...
1/S1041.DAT,0x47839,80,2,2,50,0,량(
1/S1041.DAT,0x47862,80,3,2,0,0,··
1/S1041.DAT,0x47868,80,3,2,0,0,··
1/S1041.DAT,0x47876,80,3,2,0,0,··
1/S1041.DAT,0x47892,81,3,2,0,0,··
1/S1041.DAT,0x47898,81,3,2,0,0,··
1/S1041.DAT,0x4789E,81,3,3,33,0,은··
1/S1041.DAT,0x478AC,81,3,3,33,0,으··
1/S1041.DAT,0x478B4,81,3,3,33,0,만··
1/S1041.DAT,0x478ED,81,3,3,0,0,(··
1/S1041.DAT,0x478FA,81,4,4,0,0,·2··
1/S1041.DAT,0x47906,82,3,2,0,0,··
1/S1041.DAT,0x47914,82,3,2,0,0,··
1/S1041.DAT,0x4791B,82,2,2,0,0,··
1/S1041.DAT,0x47920,82,3,2,0,0,··
1/S1041.DAT,0x47926,82,3,3,33,0,물··
1/S1041.DAT,0x4794A,82,7,3,33,1,마  
1/S1041.DAT,0x47978,82,3,3,33,0,왕··
1/S1041.DAT,0x47984,83,3,2,0,0,··
1/S1041.DAT,0x47992,83,3,3,33,0,경··
1/S1041.DAT,0x479BA,83,36,30,56,1,아크 데몬: 네가 봉인을 풀어 버린 용사인가?     
1/S1041.DAT,0x47A12,84,18,14,14,1,조버            
1/S1041.DAT,0x47A4C,84,3,3,0,0,···
1/S1041.DAT,0x47A56,84,42,33,63,1,아크 데몬: 무슨 소린지 모르겠군. 난 봉인을 · 용사를 죽
1/S1041.DAT,0x47A80,85,11,10,20,0,이고...     
1/S1041.DAT,0x47AB4,85,3,3,33,0,있··
1/S1041.DAT,0x47ABE,85,34,28,53,1,아크 데몬: 삼천 년의 저주를 ·어 내겠다!    
1/S1041.DAT,0x47B08,86,3,3,0,0,···
1/S1041.DAT,0x47B12,86,19,16,50,1,아크 데몬: 각오해라!    
1/S1041.DAT,0x47B4C,86,3,3,33,0,않··
1/S1041.DAT,0x47B84,87,3,3,33,0,되··
1/S1041.DAT,0x47B8A,87,3,3,33,0,되··
1/S1041.DAT,0x47B98,87,3,2,0,0,··
1/S1041.DAT,0x47B9E,87,3,2,0,0,··
1/S1041.DAT,0x47BAE,87,3,3,0,0,···
1/S1041.DAT,0x47BB8,87,49,40,57,1,아크 데몬: 아니야! 이런 놈이 아니다! 날 깨운 자는 어디 있지?   
1/S1041.DAT,0x47C10,88,3,3,0,0,···
1/S1041.DAT,0x47C20,88,4,4,0,0,·2··
1/S1041.DAT,0x47C34,88,3,2,0,0,··
1/S1041.DAT,0x47C3A,88,3,3,33,0,상··
