file,marker_offset,payload_start,end_exclusive,capacity,marker,prefix_kind,confidence,original_hex,decoded_jp,glyphs,exact_glyphs,ambiguous_glyphs,unknown_glyphs
1/S1023.DAT,0x47D0C,0x47D0E,0x47D34,38,0x19,none,high,a4 b2 1c 62 31 34 1c cf 23 24 df 60 df 03 dd a1 62 34 2f dd 82 cf 23 3b 1e 21 a6 6b 31 bc 31 de 4d 53 23 1e 21 24,自分のターンの時に、<N:t:5:DF60><N:Β:7:DF03><N:卞:16:DDA1>タンを同時におしてフリーカーソルにして、,33,30,0,3
1/S1023.DAT,0x47D64,0x47D66,0x47D8B,37,0x19,none,high,2e 32 2f dd 33 29 21 24 5f 34 47 62 31 1c 89 c2 24 64 82 dd 55 2f 3d 3e a0 21 dd ef 63 2f dd 36 21 22 1c 35 37,これを使つて、モンスターの場所、マッ<N:フ:11:DD55>をよく見て作戦を立てるのだ。,33,32,0,1
1/S1023.DAT,0x47DC8,0x47DCA,0x47DED,35,0x19,none,high,bd 23 d0 b1 1e 1f 89 dd ac 23 24 de 02 b1 2f 3a 32 24 e6 01 67 78 31 7f 2f dd 68 49 22 2e 36 2a 3f 22 37,"敵に攻撃した場合に、反撃をされ、
ダメージを受けることがある。",30,30,0,0
1/S1023.DAT,0x47E1E,0x47E20,0x47E46,38,0x19,none,high,2e 32 2f dd 96 49 22 1f 51 23 28 24 e6 01 bd 1c c3 55 20 3d 2e 23 e6 01 9e 39 dd 5d 2d 30 d0 b1 2b 22 2e 36 35 37,"これを避けるためには、
敵の後ろかよこに
回り込んで攻撃することだ。",32,32,0,0
1/S1023.DAT,0x47E76,0x47E78,0x47EA8,48,0x19,none,high,de f3 23 24 a4 b2 2a d0 b1 3a 32 22 cf 23 1d 22 dd 35 3e 24 e6 01 c7 de 8c 20 33 23 1d 22 3d 26 23 2b 22 36 e6 01 bd 23 de 02 b1 1e 40 2b 1b 37,"逆に、自分が攻撃される時になるベく、
正面からになるようにすると
敵に反撃しやすい。",40,40,0,0
1/S1023.DAT,0x47ED8,0x47EDA,0x47EF3,25,0x19,none,high,63 1b 28 24 dd 88 3a 1d 7a 1c 45 6d 20 3a 4c 2a e6 01 50 dd aa 1d 1c 35 37,"戦いは、小さなこのつみかさねが
大切なのだ。",21,21,0,0
1/S1023.DAT,0x47F30,0x47F32,0x47F59,39,0x19,none,high,dd 1b dd 51 d0 b1 36 42 65 db d8 2f de 04 9c 45 49 22 d0 b1 28 24 de d4 dd 9a 23 bd 1c de 02 b1 2f dd 68 49 1d 1b 37,魔法攻撃とア<N:｣:11:65>テムを投げつける攻撃は、絶対に敵の反撃を受けない。,32,31,0,1
1/S1023.DAT,0x47F8A,0x47F8C,0x47FAD,33,0x19,none,high,1f 35 1e 24 bd 23 67 78 31 7f 2f dd 3f 46 33 32 22 e6 01 42 65 db d8 28 20 dd 7d 33 32 21 1b 22 37,"ただし、敵にダメージを<N:与:3:DD3F>えられる
ア<N:｣:11:65>テムはかぎられている。",29,27,0,2
1/S1023.DAT,0x47FDE,0x47FE0,0x47FF7,23,0x19,none,high,36 39 3f 46 8c 28 24 94 2f de 04 9c 45 49 22 1c 2a 1b 1b 35 55 26 37,とりあえすは、石を投げつけるのがいいだろう。,22,22,0,0
1/S1023.DAT,0x48034,0x48036,0x48069,51,0x19,none,high,b2 32 45 2b 22 5f 34 47 62 31 28 24 e6 01 dd fa dd 90 2a df 16 b2 23 1d 22 2a 24 dd 83 1e 1f cf 23 38 33 46 22 dd de de 75 dd d2 28 dd 15 43 33 1d 1b 37,"分れつするモンスターは、
<N:Π:10:DDFA><N:Ｐ:10:DD90>が半分になるが、倒した時にもらえる経験値は変わらない。",41,39,0,2
1/S1023.DAT,0x4809A,0x4809C,0x480AC,16,0x19,none,high,2e 32 2f de 89 dd 3e 2b 22 36 1b 1b 35 55 26 37,これを利用するといいだろう。,14,14,0,0
1/S1023.DAT,0x4813E,0x48142,0x4814F,13,0x17,control_0000,high,dd 0e 3a 2d 24 dd 58 dd 65 3e 32 3d 37,母さん、薬草くれよ。,10,10,0,0
1/S1023.DAT,0x48180,0x48182,0x481AA,40,0x19,none,high,42 31 4e 1c dd 0e 25 e6 01 42 31 4e 24 3d 3e d3 3e 1c 3d e6 01 26 4b 23 28 38 26 dd 58 dd 65 28 1d 1b 1c df 61 df 61 37,"アークの母 
アーク、よく聞くのよ
うちにはもう薬草はないの・・。",31,31,0,0
1/S1023.DAT,0x481DA,0x481DC,0x481F5,25,0x19,none,high,42 31 4e 1c dd 0e 25 e6 01 a4 b2 1c 61 30 6e 36 20 1e 21 4b 73 26 35 1b 37,"アークの母 
自分の力で何とかしてちょうだい。",22,22,0,0
1/S1023.DAT,0x4822E,0x48232,0x48237,5,0x17,control_0000,high,2c 2c 2c 2c 2c,・・・・・,5,5,0,0
1/S1023.DAT,0x48304,0x48306,0x48322,28,0x19,none,high,42 31 4e 1c dd 0e 25 e6 01 dd 0e 3a 2d 24 3f 1d 1f 23 28 27 49 1f 43 df 61 df 61 37,"アークの母 
母さん、あなたにはまけたわ・・。",22,22,0,0
1/S1023.DAT,0x48356,0x48358,0x48368,16,0x19,none,high,5b 4b 20 33 1c de 37 5a 2f 38 33 1b 27 1e 1f 37,<N:ｌ:5:5B>ちからの実へをもらいました。,15,14,0,1
1/S1023.DAT,0x4839C,0x4839E,0x483AD,15,0x19,none,high,5b a3 a2 1c de 37 5a 2f 38 33 1b 27 1e 1f 37,<N:ｌ:5:5B>パロの実へをもらいました。,14,13,0,1
1/S1023.DAT,0x483E2,0x483E4,0x483F7,19,0x19,none,high,5b 1b 1c 4b 1c df 0a 1c de 37 5a 2f 38 33 1b 27 1e 1f 37,<N:ｌ:5:5B>いのちの木の実へをもらいました。,17,16,0,1
1/S1023.DAT,0x484C4,0x484C6,0x484DF,25,0x19,none,high,42 31 4e 1c dd 0e 25 e6 01 38 26 24 6e 38 dd 6f 1b 1c 3d df 61 df 61 df 61,"アークの母 
もう、何も無いのよ・・・",18,18,0,0
1/S1023.DAT,0x4853A,0x4853C,0x4855B,31,0x19,none,high,42 31 4e 1c dd 0e 25 e6 01 09 b5 20 1e 28 3f 2d 1d 96 4a 48 1d 20 29 1f 1c 23 df 61 df 61 0a,"アークの母 
（むかしはあんな子じゃなかつたのに・・）",26,26,0,0
1/S1031.DAT,0x47828,0x4782A,0x4782F,5,0x17,none,medium,22 00 1c 00 06,る<CTRL:00>の<CTRL:00><N:X:20:06>,3,2,0,3
1/S1032.DAT,0x4782C,0x4782E,0x47833,5,0x19,none,medium,22 00 1e 00 06,る<CTRL:00>し<CTRL:00><N:X:20:06>,3,2,0,3
1/S1041.DAT,0x4782C,0x4782E,0x47833,5,0x19,none,medium,22 00 1e 00 06,る<CTRL:00>し<CTRL:00><N:X:20:06>,3,2,0,3
1/S1041.DAT,0x47946,0x4794A,0x47951,7,0x17,control_0000,high,df 61 df 61 02 e4 1f,・・！,3,3,0,0
1/S1041.DAT,0x479B8,0x479BA,0x479DE,36,0x19,none,high,42 31 4e 81 31 5f 34 25 e6 01 3b 27 46 2a dd 0f dd 44 09 97 26 1b 2d 0a 2f e6 01 dd 34 1b 1f dd 47 7e 20 3c,"アークデーモン 
おまえが封印（ふういん）を
解いた勇者か？",28,28,0,0
1/S1041.DAT,0x47A0E,0x47A12,0x47A24,18,0x17,control_0000,high,df 61 df 61 b7 3a 2d 2f dd 7a 1e 1f bb df 01 35 1d 02,・・父さんを殺したヤツだな！,14,14,0,0
1/S1041.DAT,0x47A54,0x47A56,0x47A8B,53,0x19,none,high,42 31 4e 81 31 5f 34 25 e6 01 6e 1c 7a 35 20 43 20 33 2d 1d 37 e6 01 ad 28 dd 0f dd 44 09 97 26 1b 2d 0a 2f dd 34 1b 1f e6 01 dd 47 7e 2f dd 7a 1e df 61 df 61,"アークデーモン 
何のこだかわからんな。
俺は封印（ふういん）を解いた
勇者を殺し・・",40,40,0,0
1/S1041.DAT,0x47ABC,0x47ABE,0x47AE0,34,0x19,none,high,42 31 4e 81 31 5f 34 25 e6 01 14 11 11 11 da 1c de 35 09 1c 55 0a 1b 2f e6 01 1f 4b dd aa 22 1c 35 02,"アークデーモン 
3000年の呪（のろ）いを
たち切るのだ！",28,28,0,0
1/S1041.DAT,0x47B10,0x47B12,0x47B25,19,0x19,none,high,42 31 4e 81 31 5f 34 25 e6 01 20 3e 79 2b 22 2a 1b 1b 02,"アークデーモン 
かくごするがいい！",17,17,0,0
1/S1041.DAT,0x47BB6,0x47BB8,0x47BE9,49,0x19,none,high,42 31 4e 81 31 5f 34 25 e6 01 de 1d 26 02 2e 2d 1d bb df 01 4a 48 1d 1b 02 e6 01 54 2e 23 1b 22 3c e6 01 ad 2f dd c2 99 3a 27 1e 1f bb df 01 28 02,"アークデーモン 
違う！こんなヤツじゃない！
どこにいる？
俺を呼びさましたヤツは！",39,39,0,0
1/S1041.DAT,0x47C82,0x47C86,0x47C9D,23,0x17,control_0000,high,2e 2d 1d 36 2e 55 30 e6 01 dd 22 2d 30 1e 27 26 1c 20 df 61 df 61 37,"こんなところで
死んでしまうのか・・。",18,18,0,0
1/S1041.DAT,0x47CCE,0x47CD2,0x47CDC,10,0x17,control_0000,high,4b 3e 1e 73 26 df 61 df 61 37,ちくしょう・・。,8,8,0,0
1/S1041.DAT,0x47DCE,0x47DD2,0x47DD8,6,0x17,control_0000,high,1d 24 1d 2d 35 3c,な、なんだ？,6,6,0,0
1/S1041.DAT,0x47E1E,0x47E22,0x47E2D,11,0x17,control_0000,high,61 2a 6d 1d dd 7d 29 21 3e 22 02,力がみなぎつてくる！,10,10,0,0
1/S1041.DAT,0x47E66,0x47E68,0x47E6F,7,0x19,none,high,dd 36 4b 1d 3a 1b 37,立ちなさい。,6,6,0,0
1/S1041.DAT,0x47EA0,0x47EA4,0x47EA7,3,0x17,control_0000,high,dd d3 3c,誰？,2,2,0,0
1/S1041.DAT,0x47EE0,0x47EE2,0x47EFC,26,0x19,none,high,9b 1c 4d 4f 25 e6 01 85 28 2e 1c 9b 1c 4d 4f 09 59 1b 32 1b 0a df 61 df 61 37,"山の精霊 
私はこの山の精霊（せいれい）・・。",22,22,0,0
1/S1041.DAT,0x47F2C,0x47F2E,0x47F63,53,0x19,none,high,9b 1c 4d 4f 25 e6 01 8c 29 36 2e 2e 30 5b cd dd 1a 5a 09 59 1b 7d 45 0a 2f e6 01 dd 0f dd 44 09 97 26 1b 2d 0a 2b 22 e6 01 bf 2f a0 dd 1e 29 21 9a 27 1e 1f 37,"山の精霊 
すつとここで<N:ｌ:5:5B>聖柩へ（せいひつ）を
封印（ふういん）する
炎を見守つて来ました。",43,42,0,1
1/S1041.DAT,0x47F9C,0x47F9E,0x47FD3,53,0x19,none,high,9b 1c 4d 4f 25 e6 01 9b dd ea 8a dd 01 20 1b 1d 3a 1b 37 e6 01 9b dd ea 1c de a5 09 40 1e 55 0a 23 bf 2f 36 38 2b 36 e6 01 5f 34 47 62 31 28 dd 28 46 27 2b 37,"山の精霊 
山頂へ向かいなさい。
山頂の社（やしろ）に炎をともすと
モンスターは消えます。",42,42,0,0
1/S1041.DAT,0x48004,0x48008,0x4801D,21,0x17,control_0000,high,43 20 29 1f 37 e6 01 dd 0a 2f 45 49 32 58 01 1b 1b 2d 35 4c 3c,"わかつた。
火をつければ いいんだね？",18,18,1,0
1/S1041.DAT,0x48056,0x48058,0x48084,44,0x19,none,high,9b 1c 4d 4f 25 e6 01 46 46 e4 3d e6 01 1e 20 1e 24 3f 1d 1f 28 38 26 8e dd 20 e6 01 bf 2f dd 28 1e 23 3e 22 2e 36 23 1d 39 27 2b 37,"山の精霊 
ええ<CTRL:E4>よ
しかし、あなたはもう一度
炎を消しにくることになります。",35,35,0,1
1/S1041.DAT,0x480BC,0x480C0,0x480C3,3,0x17,control_0000,high,1d a7 3c,なぜ？,3,3,0,0
1/S1041.DAT,0x480F4,0x480F6,0x4810D,23,0x19,none,high,9b 1c 4d 4f 25 e6 01 41 32 2a 24 3f 1d 1f 1c dd 37 cc 1d 1c 30 2b 37,"山の精霊 
それが、あなたの運命なのです。",20,20,0,0
1/S1041.DAT,0x4813E,0x48142,0x48146,4,0x17,control_0000,high,dd 37 cc 3c,運命？,3,3,0,0
1/S1041.DAT,0x48176,0x48178,0x481A0,40,0x19,none,high,9b 1c 4d 4f 25 e6 01 52 dd a3 28 dd 40 dd 95 09 51 45 d2 26 0a 23 dd 01 20 29 21 e6 01 de 95 44 dd bd 2d 30 1b 27 2b 37,"山の精霊 
人類は滅亡（めつ<G:D2:209>う）に向かつて
<N:突:2:DE95>き進んでいます。",30,28,0,2
1/S1041.DAT,0x481D0,0x481D2,0x481F4,34,0x19,none,high,9b 1c 4d 4f 25 e6 01 3f 1d 1f 28 41 32 2f de a8 51 22 dd 37 cc 2f e6 01 59 3b 29 21 1b 22 2d 30 2b 37,"山の精霊 
あなたはそれを止める運命を
せおつているんです。",28,28,0,0
1/S1041.DAT,0x48224,0x48226,0x48246,32,0x19,none,high,9b 1c 4d 4f 25 e6 01 5b cd dd 1a 5a 1c 61 2f e6 01 87 23 86 32 22 7a 23 3d 29 21 df 61 df 61 37,"山の精霊 
<N:ｌ:5:5B>聖柩への力を
手に入れるこによつて・・。",25,24,0,1
1/S1041.DAT,0x48276,0x4827A,0x48281,7,0x17,control_0000,high,52 2a dd 40 99 22 3c,人が滅びる？,6,6,0,0
1/S1041.DAT,0x482BA,0x482BC,0x482F3,55,0x19,none,high,9b 1c 4d 4f 25 e6 01 3f 1d 1f 1c 3b b7 3a 2d 2a 24 43 32 43 32 4d 4f 36 e6 01 dd 7e dd 87 2f 1e 27 1e 1f 37 e4 3d e6 01 dd 40 dd 95 2f 3e 1b de a8 51 22 1f 51 23 37,"山の精霊 
あなたのお父さんが、われわれ精霊と
約束をしました。<CTRL:E4>よ
滅亡をくい止めるために。",43,43,0,1
1/S1041.DAT,0x48324,0x48326,0x4833E,24,0x19,none,high,9b 1c 4d 4f 25 e6 01 41 1e 21 24 3f 1d 1f 28 40 29 21 44 1f 1c 30 2b 37,"山の精霊 
そして、あなたはやつてきたのです。",22,22,0,0
1/S1041.DAT,0x48376,0x48378,0x4839E,38,0x19,none,high,9b 1c 4d 4f 25 e6 01 dd 7e dd 87 23 de dc 1b 24 5f 34 47 62 31 36 63 26 61 2f e6 01 3f 1d 1f 23 dd 3f 46 27 2b 37,"山の精霊 
約束に従い、モンスターと戦う力を
あなたに<N:与:3:DD3F>えます。",30,29,0,1
1/S1041.DAT,0x483CE,0x483D2,0x483EE,28,0x17,control_0000,high,41 2d 1d 7a 91 43 32 1f 29 21 e6 01 6e 1c 7a 35 20 b2 20 2d 1d 1b 3d df 61 df 61 37,"そんなこ言われたつて
何のこだか分かんないよ・・。",24,24,0,0
1/S1041.DAT,0x48426,0x48428,0x48444,28,0x19,none,high,9b 1c 4d 4f 25 e6 01 c8 23 44 29 36 b2 20 39 27 2b 37 e6 01 1f 1c 6d 27 1e 1f 3d 37,"山の精霊 
今にきつと分かります。
たのみましたよ。",24,24,0,0
1/S1041.DAT,0x48496,0x48498,0x484A7,15,0x19,none,high,42 31 4e 28 4d 4f 1c 61 2f 87 23 86 32 1f 37,アークは精霊の力を手に入れた。,15,15,0,0
1/S1041.DAT,0x485C8,0x485CC,0x486AD,225,0x17,control_0500,medium,05 00 0e 00 18 00 05 00 01 00 03 00 08 00 90 ff 03 00 06 00 d0 ff 03 00 04 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 05 00 05 00 0e 00 17 00 05 00 02 00 0e 00 18 00 05 00 01 00 03 00 09 00 90 ff 03 00 07 00 d0 ff 03 00 04 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 05 00 05 00 0e 00 17 00 05 00 02 00 0e 00 18 00 05 00 01 00 03 00 0a 00 90 ff 03 00 08 00 d0 ff 03 00 05 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 03 00 4a 00 f0 ff 0e 00 04 00 09 00 21,<N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>’<CTRL:00>地<CTRL:FF>”<CTRL:00><N:X:20:06><CTRL:00>攻<CTRL:FF>”<CTRL:00><N:≠:16:04><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>（<CTRL:00>地<CTRL:FF>”<CTRL:00><N:＆:4:07><CTRL:00>攻<CTRL:FF>”<CTRL:00><N:≠:16:04><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て,109,61,6,164
1/S1041.DAT,0x485FC,0x48600,0x486AD,173,0x19,control_0300,medium,02 00 50 00 05 00 01 00 0e 00 03 00 05 00 05 00 0e 00 17 00 05 00 02 00 0e 00 18 00 05 00 01 00 03 00 09 00 90 ff 03 00 07 00 d0 ff 03 00 04 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 05 00 05 00 0e 00 17 00 05 00 02 00 0e 00 18 00 05 00 01 00 03 00 0a 00 90 ff 03 00 08 00 d0 ff 03 00 05 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 03 00 4a 00 f0 ff 0e 00 04 00 09 00 21,！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>（<CTRL:00>地<CTRL:FF>”<CTRL:00><N:＆:4:07><CTRL:00>攻<CTRL:FF>”<CTRL:00><N:≠:16:04><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て,84,47,5,126
1/S1041.DAT,0x48612,0x48616,0x486AD,151,0x17,control_0500,medium,02 00 0e 00 18 00 05 00 01 00 03 00 09 00 90 ff 03 00 07 00 d0 ff 03 00 04 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 05 00 05 00 0e 00 17 00 05 00 02 00 0e 00 18 00 05 00 01 00 03 00 0a 00 90 ff 03 00 08 00 d0 ff 03 00 05 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 03 00 4a 00 f0 ff 0e 00 04 00 09 00 21,！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>（<CTRL:00>地<CTRL:FF>”<CTRL:00><N:＆:4:07><CTRL:00>攻<CTRL:FF>”<CTRL:00><N:≠:16:04><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て,73,43,4,108
1/S1041.DAT,0x48646,0x4864A,0x486AD,99,0x19,control_0300,medium,02 00 50 00 05 00 01 00 0e 00 03 00 05 00 05 00 0e 00 17 00 05 00 02 00 0e 00 18 00 05 00 01 00 03 00 0a 00 90 ff 03 00 08 00 d0 ff 03 00 05 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 03 00 4a 00 f0 ff 0e 00 04 00 09 00 21,！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て,48,28,3,71
1/S1041.DAT,0x4865C,0x48660,0x486AD,77,0x17,control_0500,medium,02 00 0e 00 18 00 05 00 01 00 03 00 0a 00 90 ff 03 00 08 00 d0 ff 03 00 05 00 fb ff 03 00 03 00 08 00 03 00 05 00 10 00 03 00 07 00 12 00 0e 00 19 00 03 00 02 00 50 00 05 00 01 00 0e 00 03 00 03 00 4a 00 f0 ff 0e 00 04 00 09 00 21,！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て,37,24,2,53
