id,status,severity,original_japanese,current_korean,pointer_offset,finding,evidence,next_action,review_source
equipment_description:15,ACCEPTABLE_ABBREVIATION,NONE,<N:リ:12>ベルアッ<N:フ:11>時に<N:Π:10><N:Ｐ:10>の伸びが大きくなります,레벨업 시 최대 체력 증가량 상승,0x80AD0,Increased maximum HP growth on level-up retained.,Original COMM glyph sheet original_ui_07.png row98; pointer0x80AD0; original raw=6F DD B4 53 42 82 DD 55 CF 23 DD FA DD 90 1C DF 31 99 2A 50 44 3E 1D 39 27 2B; actual current=레벨업 시 최대 체력 증가량 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:16,ACCEPTABLE_ABBREVIATION,NONE,魔力が30<N:X:20>上昇します （<N:ニ:13>ーゲン）,고겐 마력 30% 상승,0x80AD4,Gogen magic +30% retained; separate character-display swap does not invalidate this source owner.,Original COMM glyph sheet original_ui_07.png row99; pointer0x80AD4; original raw=DD 1B 61 2A 14 11 06 B9 DD 59 1E 27 2B 01 09 DD 3C 31 DD 4D 34 0A; actual current=고겐 마력 30% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:17,ACCEPTABLE_ABBREVIATION,NONE,攻撃が当たりやすくなります,공격이 잘 명중함,0x80AD8,Improved hit chance retained.,Original COMM glyph sheet original_ui_07.png row100; pointer0x80AD8; original raw=D0 B1 2A DD 42 1F 39 40 2B 3E 1D 39 27 2B; actual current=공격이 잘 명중함,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:18,ACCEPTABLE_ABBREVIATION,NONE,すばやさが10<N:X:20>上昇します,민첩 10% 상승,0x80ADC,Agility +10% retained.,Original COMM glyph sheet original_ui_07.png row101; pointer0x80ADC; original raw=2B 58 40 3A 2A 12 11 06 B9 DD 59 1E 27 2B; actual current=민첩 10% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:19,ACCEPTABLE_ABBREVIATION,NONE,すばやさが30<N:X:20>上昇します,민첩 30% 상승,0x80AE0,Agility +30% retained.,Original COMM glyph sheet original_ui_07.png row102; pointer0x80AE0; original raw=2B 58 40 3A 2A 14 11 06 B9 DD 59 1E 27 2B; actual current=민첩 30% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:20,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>ジャン<N:フ:11>へが<N:リ:12>ベル1になります,점프 레벨 1,0x80AE4,Jump becomes level1 retained.,Original COMM glyph sheet original_ui_07.png row103; pointer0x80AE4; original raw=5B 7F D6 34 DD 55 5A 2A 6F DD B4 53 12 23 1D 39 27 2B; actual current=점프 레벨 1,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:21,ACCEPTABLE_ABBREVIATION,NONE,反撃しやすくなります,반격률 상승,0x80AE8,Higher counterattack chance retained.,Original COMM glyph sheet original_ui_07.png row104; pointer0x80AE8; original raw=DE 02 B1 1E 40 2B 3E 1D 39 27 2B; actual current=반격률 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:22,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>受け取るへが<N:リ:12>ベル1になります,받기 레벨 1,0x80AEC,Catch becomes level1 retained.,Original COMM glyph sheet original_ui_07.png row105; pointer0x80AEC; original raw=5B DD 68 49 DD 29 22 5A 2A 6F DD B4 53 12 23 1D 39 27 2B; actual current=받기 레벨 1,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:23,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>受け取るへが<N:ｌ:5>投げ返すへになります,받기가 되던지기로 변화,0x80AF0,Catch changes to throw-back retained.,Original COMM glyph sheet original_ui_07.png row106; pointer0x80AF0; original raw=5B DD 68 49 DD 29 22 5A 2A 5B DE 04 9C DE 57 2B 5A 23 1D 39 27 2B; actual current=받기가 되던지기로 변화,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:24,ACCEPTABLE_ABBREVIATION,NONE,半分の<N:∪:20><N:Ｐ:10>で能力を使用できます,특수 능력의 MP 소비량|절반으로 감소,0x80AF4,Special ability MP consumption halved retained.,Original COMM glyph sheet original_ui_07.png row107; pointer0x80AF4; original raw=DF 16 B2 1C DE 4F DD 90 30 DD 80 61 2F DD 33 DD 3E 30 44 27 2B; actual current=특수 능력의 MP 소비량|절반으로 감소,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:25,ACCEPTABLE_ABBREVIATION,NONE,攻撃力が30<N:X:20>上昇します,공격력 30% 상승,0x80AF8,Attack +30% retained.,Original COMM glyph sheet original_ui_07.png row108; pointer0x80AF8; original raw=D0 B1 61 2A 14 11 06 B9 DD 59 1E 27 2B; actual current=공격력 30% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:26,ACCEPTABLE_ABBREVIATION,NONE,反撃ダメージが大きくなります（<N:｣:11>ー<N:力:5>）,이가 반격 피해 증가,0x80AFC,Iga counterattack damage increases retained.,Original COMM glyph sheet original_ui_07.png row109; pointer0x80AFC; original raw=DE 02 B1 67 78 31 7F 2A 50 44 3E 1D 39 27 2B 09 65 31 DD 02 0A; actual current=이가 반격 피해 증가,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:27,ACCEPTABLE_ABBREVIATION,NONE,効果はわかつていません,효과 불명,0x80B00,Effect unknown in original too; not an omitted translation.,Original COMM glyph sheet original_ui_07.png row110; pointer0x80B00; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D; actual current=효과 불명,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:28,ACCEPTABLE_ABBREVIATION,NONE,行動する度まわりの<N:午:15>ャラを回復します（ククル）,쿠쿠루가 행동할 때마다|주변 인물 회복,0x80B04,Kukuru heals surrounding characters each action retained.,Original COMM glyph sheet original_ui_07.png row111; pointer0x80B04; original raw=74 DC 2B 22 DD 20 27 43 39 1C DD 4E D6 57 2F 9E DD 2C 1E 27 2B 09 4E 4E 53 0A; actual current=쿠쿠루가 행동할 때마다|주변 인물 회복,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:29,ACCEPTABLE_ABBREVIATION,NONE,敵がア<N:｣:11>テムを落としやすくなります,아이템 드롭률 상승,0x80B08,Enemies become more likely to drop items retained.,Original COMM glyph sheet original_ui_07.png row112; pointer0x80B08; original raw=BD 2A 42 65 DB D8 2F DD A4 36 1E 40 2B 3E 1D 39 27 2B; actual current=아이템 드롭률 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:30,CONFIRMED_DEFECT,MEDIUM,敵を倒すとほ<N:げ:26>ア<N:｣:11>テムが出ます,적 처치 시 희귀 아이템 획득,0x80B0C,"Source says enemies ALMOST ALWAYS drop an item when defeated; current says RARE ITEM acquisition, changing probability into rarity.",Original COMM glyph sheet original_ui_08.png row113; pointer0x80B0C; original raw=BD 2F DD 83 2B 36 DD 05 D2 42 65 DB D8 2A 56 27 2B; actual current=적 처치 시 희귀 아이템 획득,Review source-faithful correction proposal; user approval before canonical edits.,equipment_review.csv
equipment_description:31,ACCEPTABLE_ABBREVIATION,NONE,効果はわかつていません,효과 불명,0x80B10,Effect unknown in original too.,Original COMM glyph sheet original_ui_08.png row114; pointer0x80B10; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D; actual current=효과 불명,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:32,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>石化へを回避します,석화 방지,0x80B14,Prevents petrification retained.,Original COMM glyph sheet original_ui_08.png row115; pointer0x80B14; original raw=5B 94 DD 7C 5A 2F 9E DD 96 1E 27 2B; actual current=석화 방지,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:33,ACCEPTABLE_ABBREVIATION,NONE,効果はわかつていません （アーク）,아크 전용 효과 불명,0x80B18,Effect unknown with Arc owner retained.,Original COMM glyph sheet original_ui_08.png row116; pointer0x80B18; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D 01 09 42 31 4E 0A; actual current=아크 전용 효과 불명,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:34,ACCEPTABLE_ABBREVIATION,NONE,魔力が<N:ｃ:12>0<N:X:20>上昇します,마력 50% 상승,0x80B1C,Magic +50% retained.,Original COMM glyph sheet original_ui_08.png row117; pointer0x80B1C; original raw=DD 1B 61 2A 16 11 06 B9 DD 59 1E 27 2B; actual current=마력 50% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:35,ACCEPTABLE_ABBREVIATION,NONE,魔力が30<N:X:20>上昇します,마력 30% 상승,0x80B20,Magic +30% retained.,Original COMM glyph sheet original_ui_08.png row118; pointer0x80B20; original raw=DD 1B 61 2A 14 11 06 B9 DD 59 1E 27 2B; actual current=마력 30% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:36,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>向き直りの笛への効果が<N:∪:20><N:∧:11><N:Ｐ:10>全体（ポニ）,방향전환 피리 효과가|전장 전체로 확대(포코),0x80B24,Poco turn-around flute expands to whole map retained.,Original COMM glyph sheet original_ui_08.png row119; pointer0x80B24; original raw=5B DD 01 44 DD 85 39 1C DE 2F 5A 1C DD C1 DD 1F 2A DE 4F DE 83 DD 90 DD 08 DD 2D 09 D7 D1 0A; actual current=방향전환 피리 효과가|전장 전체로 확대(포코),No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:37,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5><N:毒:1>へを回避します,독 방지,0x80B28,Prevents poison retained.,Original COMM glyph sheet original_ui_08.png row120; pointer0x80B28; original raw=5B DD CF 5A 2F 9E DD 96 1E 27 2B; actual current=독 방지,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:38,ACCEPTABLE_ABBREVIATION,NONE,防御力が<N:ｃ:12>0<N:X:20>上昇します,방어력 50% 상승,0x80B2C,Defense +50% retained.,Original COMM glyph sheet original_ui_08.png row121; pointer0x80B2C; original raw=DD A6 DD AD 61 2A 16 11 06 B9 DD 59 1E 27 2B; actual current=방어력 50% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:39,ACCEPTABLE_ABBREVIATION,NONE,防御力が30<N:X:20>上昇します,방어력 30% 상승,0x80B30,Defense +30% retained.,Original COMM glyph sheet original_ui_08.png row122; pointer0x80B30; original raw=DD A6 DD AD 61 2A 14 11 06 B9 DD 59 1E 27 2B; actual current=방어력 30% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:40,ACCEPTABLE_ABBREVIATION,NONE,防御しやすくなります,방어율 상승,0x80B34,Improved guarding chance retained.,Original COMM glyph sheet original_ui_08.png row123; pointer0x80B34; original raw=DD A6 DD AD 1E 40 2B 3E 1D 39 27 2B; actual current=방어율 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:41,ACCEPTABLE_ABBREVIATION,NONE,攻撃力が<N:７:11>0<N:X:20>上昇します（<N:ニ:13>ーゲン）,고겐 공격력 70% 상승,0x80B38,Gogen attack +70% is exactly the source owner/effect. Do not swap with description42.,Original COMM glyph sheet original_ui_08.png row124; pointer0x80B38; original raw=D0 B1 61 2A 18 11 06 B9 DD 59 1E 27 2B 09 DD 3C 31 DD 4D 34 0A; actual current=고겐 공격력 70% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:42,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>心<N:眼:3>法への<N:乾:16>囲が広くなります（<N:｣:11>ー<N:力:5>）,이가 심안법 범위 확장,0x80B3C,Iga mind-eye technique range expansion is exactly the source owner/effect. Do not swap with description41.,Original COMM glyph sheet original_ui_08.png row125; pointer0x80B3C; original raw=5B DD 11 DE 7B DD 51 5A 1C DE 93 DF 5B 2A DF 43 3E 1D 39 27 2B 09 65 31 DD 02 0A; actual current=이가 심안법 범위 확장,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:43,ACCEPTABLE_ABBREVIATION,NONE,召喚<N:午:15>ャラの経験値が自分に入ります（チョン<N:力:5>ラ）,소환수가 얻은 경험치를|촌가라가 받음,0x80B40,Chongara receives summoned character experience retained.,Original COMM glyph sheet original_ui_08.png row126; pointer0x80B40; original raw=DD 78 DD 7B DD 4E D6 57 1C DD DE DE 75 DD D2 2A A4 B2 23 86 39 27 2B 09 6C 69 34 DD 02 57 0A; actual current=소환수가 얻은 경험치를|촌가라가 받음,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:44,ACCEPTABLE_ABBREVIATION,NONE,<N:ｌ:5>沈黙へを回避します,침묵 방지,0x80B44,Prevents silence retained.,Original COMM glyph sheet original_ui_08.png row127; pointer0x80B44; original raw=5B DF 1E DE 8B 5A 2F 9E DD 96 1E 27 2B; actual current=침묵 방지,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:45,ACCEPTABLE_ABBREVIATION,NONE,攻撃を避けやすくなります,회피율 상승,0x80B48,Improved evasion retained.,Original COMM glyph sheet original_ui_08.png row128; pointer0x80B48; original raw=D0 B1 2F DD 96 49 40 2B 3E 1D 39 27 2B; actual current=회피율 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:46,ACCEPTABLE_ABBREVIATION,NONE,攻撃力が10<N:X:20>上昇します,공격력 10% 상승,0x80B4C,Attack +10% retained.,Original COMM glyph sheet original_ui_09.png row129; pointer0x80B4C; original raw=D0 B1 61 2A 12 11 06 B9 DD 59 1E 27 2B; actual current=공격력 10% 상승,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
equipment_description:47,ACCEPTABLE_ABBREVIATION,NONE,<N:与:3>えるダメージの当たりはすれが大きくなります,주는 피해량의|차이가 커진다,0x80B50,Source explicitly says inflicted damage variation increases; current retains that statement.,Original COMM glyph sheet original_ui_09.png row130; pointer0x80B50; original raw=DD 3F 46 22 67 78 31 7F 1C DD 42 1F 39 28 8C 32 2A 50 44 3E 1D 39 27 2B; actual current=주는 피해량의|차이가 커진다,No semantic change indicated; runtime/display validation remains separate.,equipment_review.csv
