canonical_row,confidence,current_choice_count,current_expanded_hex,current_korean,current_unknown,end,expansion_error,file,finding,id,offset,original_choice_count,original_hex,original_japanese,scope,sources,status
421,high,4,e503dd78dd400fa1ddeb24e601e503dd392456e601e503ddb3833d99a1a1a1a1e601e503018da1d30304a1,<CTRL:E503>포코의 악기|<CTRL:E503>투기장|<CTRL:E503>키토우올    |<CTRL:E503>다음 페이지 ,,299175,,21/S2045.DAT,,21/S2045.DAT:4907E,299134,4,e503d7d11cdddfde7ae601e50393dd4c89e601e503ddb5315c71deb43153e601e503dd2a1cddf7317f,"<CTRL:E5:03>ポコの楽器
<CTRL:E5:03>闘技場
<CTRL:E5:03>キートウオール
<CTRL:E5:03>次のページ",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
422,high,4,e5038f450134a150dd31a1e601e503d5de08de26a130dd9aa1e601e503563e87a1dd06dd35a1de7aa1a1a1a1e601e5031538a1a1a1a1a1a1,<CTRL:E503>라마다사 수행 |<CTRL:E503>로맨싱 스톤 |<CTRL:E503>장신구 비단 띠    |<CTRL:E503>그만      ,,299304,,21/S2045.DAT,,21/S2045.DAT:490F0,299248,4,e503576467dd9e1cddbf74e601e503a26434603480475c3134e601e503424edd60776b315b44dd4f1c3b995ae601e503402975391b1b4037,"<CTRL:E5:03>ラマダ寺の修行
<CTRL:E5:03>ロマンシングストーン
<CTRL:E5:03>アクセサリー<G:90>きぬのおび<G:89>
<CTRL:E5:03>やつっりいいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
439,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,294279,,22/S2046.DAT,,22/S2046.DAT:47D5A,294234,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
441,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294405,,22/S2046.DAT,,22/S2046.DAT:47DD4,294356,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
442,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294494,,22/S2046.DAT,,22/S2046.DAT:47E2C,294444,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
443,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294559,,22/S2046.DAT,,22/S2046.DAT:47E86,294534,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
495,high,2,e50376dd0ea1e601e5031538a1a1a1,<CTRL:E503>출발 |<CTRL:E503>그만   ,,299281,,22/S2046.DAT,,22/S2046.DAT:49102,299266,2,e50356762b22e601e50356761e1d1b,"<CTRL:E5:03>出発する
<CTRL:E5:03>出発しない",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
499,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,294279,,22/S2047.DAT,,22/S2047.DAT:47D5A,294234,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
501,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294405,,22/S2047.DAT,,22/S2047.DAT:47DD4,294356,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
502,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294494,,22/S2047.DAT,,22/S2047.DAT:47E2C,294444,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
503,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294559,,22/S2047.DAT,,22/S2047.DAT:47E86,294534,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
701,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,294279,,31/S3011.DAT,,31/S3011.DAT:47D5A,294234,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
703,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294405,,31/S3011.DAT,,31/S3011.DAT:47DD4,294356,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
704,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294494,,31/S3011.DAT,,31/S3011.DAT:47E2C,294444,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
705,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294559,,31/S3011.DAT,,31/S3011.DAT:47E86,294534,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
708,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,294279,,31/S3012.DAT,,31/S3012.DAT:47D5A,294234,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
710,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294405,,31/S3012.DAT,,31/S3012.DAT:47DD4,294356,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
711,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294494,,31/S3012.DAT,,31/S3012.DAT:47E2C,294444,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
712,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294559,,31/S3012.DAT,,31/S3012.DAT:47E86,294534,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
715,high,2,3943dd02a1e601660ca1338817ddcaa16b03a11f2d073bd1a1e601e5037114a1a1a1a1a1e601e503de5ea16d14601ca1dd4e14a1a1,초핀: |제가 도와드릴 일이 있습니까? |<CTRL:E503>없어     |<CTRL:E503>좀 물어보고 싶어  ,,294949,,31/S3012.DAT,,31/S3012.DAT:47FF0,294896,2,6c69723425e6016e2085303b61231d32227a283f39272b203ce601e503dd3545231d1b37e601e5034b732936dd6a4621dd051e1b37,"チョピン 
何か私でお力になれるこはありますか？
<CTRL:E5:03>ベつにない。
<CTRL:E5:03>ちょつと教えてほしい。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
718,high,3,e50414dd4441a1193aa1dd282bdd63d1e601e5045fdda0a1dd14dd70a12c5103a11f14d1e601e5041538a1a1a1a1a1a1a1,<CTRL:E504>어떻게 하면 강해져?|<CTRL:E504>무슨 싸움 요령이 있어?|<CTRL:E504>그만       ,,295243,,31/S3012.DAT,,31/S3012.DAT:4811E,295198,3,e50454262b3258dd193e1d32221c3ce601e5046e20631b1cd1df01283f221c3ce601e50440297539241b1b4037,"<CTRL:E5:04>どうすれば強くなれるの？
<CTRL:E5:04>何か戦いのコツはあるの？
<CTRL:E5:04>やつっり、いいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
728,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,294279,,31/S3013.DAT,,31/S3013.DAT:47D5A,294234,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
730,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294405,,31/S3013.DAT,,31/S3013.DAT:47DD4,294356,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
731,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294494,,31/S3013.DAT,,31/S3013.DAT:47E2C,294444,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
732,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294559,,31/S3013.DAT,,31/S3013.DAT:47E86,294534,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
734,high,3,e5046ddf300349e601e50490dd4aa1dd96a11f0ddd12a1a1a1a1e601e504dd96a1dd1e3ca1ddeaa1a1a1a1a1a1a1a1,<CTRL:E504>물론이야|<CTRL:E504>조금 더 있을래    |<CTRL:E504>더 알려 줘        ,,294949,,31/S3013.DAT,,31/S3013.DAT:47FF6,294902,3,e504384b552d02e601e50438264b7329361b1f1b1ddf61df6137e601e5041b551b55dd6a4621dd241e1b2d35495437,"<CTRL:E5:04>もちろん!
<CTRL:E5:04>もうちょつといたいな・・。
<CTRL:E5:04>いろいろ教えて欲しいんだけど。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
738,high,4,e503dd282b0406a1dd37a1a1a1a1a1e601e5034fdd39a12c51a1a1a1a1a1a1a1e601e50301ddbfa13160a1a1e601e5031538a1a1a1a1a1a1a1,<CTRL:E503>강해지는 법     |<CTRL:E503>전투 요령       |<CTRL:E503>다른 정보  |<CTRL:E503>그만       ,,295535,,31/S3013.DAT,,31/S3013.DAT:48236,295478,4,e50354262b3258dd193e1d32221c3ce601e5036e20631b1cd1df01283f221c3ce601e503de08236e203f223ce601e50340297539241b1b4037,"<CTRL:E5:03>どうすれば強くなれるの？
<CTRL:E5:03>何か戦いのコツはあるの？
<CTRL:E5:03>他に何かある？
<CTRL:E5:03>やつっり、いいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
750,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,286087,,31/S3014.DAT,,31/S3014.DAT:45D5A,286042,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
752,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,286213,,31/S3014.DAT,,31/S3014.DAT:45DD4,286164,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
753,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,286302,,31/S3014.DAT,,31/S3014.DAT:45E2C,286252,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
754,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,286367,,31/S3014.DAT,,31/S3014.DAT:45E86,286342,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
756,high,3,e50376dd0ea1e601e5031538a1a1a1e601e5033160a1a1a1a1a1a1a1,<CTRL:E503>출발 |<CTRL:E503>그만   |<CTRL:E503>정보       ,,288170,,31/S3014.DAT,,31/S3014.DAT:4658E,288142,3,e50356762b22e601e50356761e1d1be601e5031b551b55dd6a462102,"<CTRL:E5:03>出発する
<CTRL:E5:03>出発しない
<CTRL:E5:03>いろいろ教えて!",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
760,high,3,e50376dd0ea1e601e5031538a1a1a1e601e5033160a1a1a1a1a1a1a1,<CTRL:E503>출발 |<CTRL:E503>그만   |<CTRL:E503>정보       ,,289078,,31/S3014.DAT,,31/S3014.DAT:4691A,289050,3,e50356762b22e601e50356761e1d1be601e5031b551b55dd6a462102,"<CTRL:E5:03>出発する
<CTRL:E5:03>出発しない
<CTRL:E5:03>いろいろ教えて!",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
764,high,3,e50376dd0ea1e601e5031538a1a1a1e601e5033160a10ba1a1a1a1a1a1a1a1a1,<CTRL:E503>출발 |<CTRL:E503>그만   |<CTRL:E503>정보 2         ,,289896,,31/S3014.DAT,,31/S3014.DAT:46C48,289864,3,e50356762b22e601e50356761e1d1be601e5031b551b55dd6a46210201411c13,"<CTRL:E5:03>出発する
<CTRL:E5:03>出発しない
<CTRL:E5:03>いろいろ教えて! その2",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
766,high,3,e50376dd0ea1e601e5031538a1a1a1e601e5038add1a53a13160a1a1a1a1a1,<CTRL:E503>출발 |<CTRL:E503>그만   |<CTRL:E503>유용한 정보     ,,290063,,31/S3014.DAT,,31/S3014.DAT:46CF0,290032,3,e50356762b22e601e50356761e1d1be601e503dea63d391db02fd3441f1b02,"<CTRL:E5:03>出発する
<CTRL:E5:03>出発しない
<CTRL:E5:03>耳よりな話を聞きたい!",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
770,high,3,e50309dd01dd5ea13160a1a1a1a1a1a1a1a1a1a1e601e503dd29ddb2dd18a1dd46dd0ae601e5031538a1a1a1a1a1a1a1,<CTRL:E503>아이템 정보          |<CTRL:E503>방향과 반격|<CTRL:E503>그만       ,,290668,,31/S3014.DAT,,31/S3014.DAT:46F3C,290620,3,e5034265dbd82c424edd60776b311cddc1dd1f37e601e50363931cc4dd0136de02b137e601e50340297539241b1b4037,"<CTRL:E5:03>アイテム・アクセサリーの効果。
<CTRL:E5:03>戦闘の方向と反撃。
<CTRL:E5:03>やつっり、いいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
780,high,3,e5034fdd39a12c51a10ba1a1a1a1e601e5038add1a53a13160e601e5031538a1a1a1a1a1a1a1,<CTRL:E503>전투 요령 2    |<CTRL:E503>유용한 정보|<CTRL:E503>그만       ,,291731,,31/S3014.DAT,,31/S3014.DAT:4736E,291694,3,e503af5c531cdd11dda701411c13e601e503dea63d391db0e601e50340297539241b1b4037,"<CTRL:E5:03>バトルの心得 その2
<CTRL:E5:03>耳よりな話
<CTRL:E5:03>やつっり、いいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
781,high,4,e503643002a18bdd17a1a1a1a1a1e601e50368dd54dd1fa1a1a1a1a1e601e503dd1756a190dd30a1a1e601e5031538a1a1a1a1a1a1a1,<CTRL:E503>몬스터 상성     |<CTRL:E503>경험치     |<CTRL:E503>성장 조언  |<CTRL:E503>그만       ,,291856,,31/S3014.DAT,,31/S3014.DAT:473DA,291802,4,e5035f34476231361cde091e7326e601e503dddede75ddd223451b21e601e503de9ed41c4295af6547e601e50340297539241b1b4037,"<CTRL:E5:03>モンスターとの相しょう
<CTRL:E5:03>経験値について
<CTRL:E5:03>成長のアトバイス
<CTRL:E5:03>やつっり、いいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
797,high,4,e503098f8f8330a18add09a1a1a1a1a1a1e601e503dd2f70451e0fa103dd8de601e5038f450134a150dd31a1a1e601e5031538a1a1a1a1a1a1a1,<CTRL:E503>아라라토스 유적      |<CTRL:E503>미르마나의 이후|<CTRL:E503>라마다사 수행  |<CTRL:E503>그만       ,,293328,,31/S3014.DAT,,31/S3014.DAT:47996,293270,4,e5034257575c471cdd8fdd9d67347f6934e601e503dd3a5364317c1c411cc3e601e503576467dd9e301cddbf74e601e50340297539241b1b4037,"<CTRL:E5:03>アララトスの遺跡ダンジョン
<CTRL:E5:03>ミルマーナのその後
<CTRL:E5:03>ラマダ寺での修行
<CTRL:E5:03>やつっり、いいや。",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
