state,y,x_min,x_max,glyph_count,text,physical_indices,source_codes_hex
HASH-DD76345A9E5F45A0_resume,120,80,224,13,えらん도くださいしています,69 50 44 47 61 52 57 26 29 32 26 38 42,46 | 33 | 2D | 30 | 3E | 35 | 3A | 1B | 1E | 21 | 1B | 27 | 2B
HASH-DD76345A9E5F45A0_resume,122,136,172,4,山頂결社,154 453 27 639,9B | DD EA | 1C | DE A5
HASH-EF3A60BCAEB2C247_1,49,88,142,6,넘치는 열매,1135 1160 1178 155 1162 785,E0 97 | E0 B0 | E0 C2 | 9C | E0 B2 | DF 38
HASH-EF3A60BCAEB2C247_1,82,20,32,2,아크,1140 1141,E0 9C | E0 9D
HASH-EF3A60BCAEB2C247_1,96,68,92,3,음부터,977 995 961,DF F8 | E0 0B | DF E8
HASH-EF3A60BCAEB2C247_1,104,106,202,9,진행하시겠습니까?,745 1123 1180 1081 1152 1079 1037 818 1055,DF 10 | E0 8B | E0 C4 | E0 61 | E0 A8 | E0 5F | E0 35 | DF 59 | E0 47
HASH-EF3A60BCAEB2C247_1,116,38,168,13,기 1 상승롭결정 <841>돌아,107 155 17 155 1070 1239 877 863 1219 155 841 1197 1140,6C | 9C | 12 | 9C | E0 56 | E1 00 | DF 94 | DF 86 | E0 EB | 9C | DF 70 | E0 D5 | E0 9C
HASH-EF3A60BCAEB2C247_1,120,194,206,2,니다,1037 1177,E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_1,122,102,174,10,예      아니요,755 155 155 155 155 155 155 1140 1037 1086,DF 1A | 9C | 9C | 9C | 9C | 9C | 9C | E0 9C | E0 35 | E0 66
HASH-EF3A60BCAEB2C247_1,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_1,130,38,50,2,가기,1176 1156,E0 C0 | E0 AC
HASH-EF3A60BCAEB2C247_2,41,198,252,6,번 그라운드,703 155 1025 1150 979 794,DE E5 | 9C | E0 29 | E0 A6 | DF FA | DF 41
HASH-EF3A60BCAEB2C247_2,96,68,92,3,음부터,977 995 961,DF F8 | E0 0B | DF E8
HASH-EF3A60BCAEB2C247_2,109,88,202,12,불바다로 주변 적 공격,994 839 1177 1198 155 1191 534 155 971 155 1182 1048,E0 0A | DF 6E | E0 C1 | E0 D6 | 9C | E0 CF | DE 3C | 9C | DF F2 | 9C | E0 C6 | E0 40
HASH-EF3A60BCAEB2C247_2,116,168,168,1,아,1140,E0 9C
HASH-EF3A60BCAEB2C247_2,120,194,206,2,니다,1037 1177,E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_2,122,126,174,7,    아니요,155 155 155 155 1140 1037 1086,9C | 9C | 9C | 9C | E0 9C | E0 35 | E0 66
HASH-EF3A60BCAEB2C247_2,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_2,130,38,50,2,가기,1176 1156,E0 C0 | E0 AC
HASH-EF3A60BCAEB2C247_2,137,107,146,5,하 확인인,171 155 674 1090 1090,AC | 9C | DE C8 | E0 6A | E0 6A
HASH-EF3A60BCAEB2C247_2,214,18,138,12,롭결정 <841>돌아가기합니다,877 863 1219 155 841 1197 1140 1176 1156 1118 1037 1177,DF 94 | DF 86 | E0 EB | 9C | DF 70 | E0 D5 | E0 9C | E0 C0 | E0 AC | E0 86 | E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_resume,41,198,252,6,번 그라운드,703 155 1025 1150 979 794,DE E5 | 9C | E0 29 | E0 A6 | DF FA | DF 41
HASH-EF3A60BCAEB2C247_resume,96,68,92,3,음부터,977 995 961,DF F8 | E0 0B | DF E8
HASH-EF3A60BCAEB2C247_resume,109,88,202,12,불바다로 주변 적 공격,994 839 1177 1198 155 1191 534 155 971 155 1182 1048,E0 0A | DF 6E | E0 C1 | E0 D6 | 9C | E0 CF | DE 3C | 9C | DF F2 | 9C | E0 C6 | E0 40
HASH-EF3A60BCAEB2C247_resume,116,168,168,1,아,1140,E0 9C
HASH-EF3A60BCAEB2C247_resume,120,194,206,2,니다,1037 1177,E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_resume,122,126,174,7,    아니요,155 155 155 155 1140 1037 1086,9C | 9C | 9C | 9C | E0 9C | E0 35 | E0 66
HASH-EF3A60BCAEB2C247_resume,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-EF3A60BCAEB2C247_resume,130,38,50,2,가기,1176 1156,E0 C0 | E0 AC
HASH-EF3A60BCAEB2C247_resume,137,107,146,5,하 확인인,171 155 674 1090 1090,AC | 9C | DE C8 | E0 6A | E0 6A
HASH-EF3A60BCAEB2C247_resume,214,18,138,12,다음 대상을 선택합니다,1177 977 155 1038 1070 1147 155 1072 1166 1118 1037 1177,E0 C1 | DF F8 | 9C | E0 36 | E0 56 | E0 A3 | 9C | E0 58 | E0 B6 | E0 86 | E0 35 | E0 C1
HASH-F27AD4691BB789AD_1,65,110,176,7,카이저 글러브,1576 1481 1491 155 1265 1305 1366,E2 52 | E1 F2 | E1 FC | 9C | E1 1A | E1 42 | E1 7F
HASH-F27AD4691BB789AD_1,98,46,238,12,사운드 출력스테레오모노,1149 979 794 155 1236 1124 1041 736 939 1082 1001 1044,E0 A5 | DF FA | DF 41 | 9C | E0 FC | E0 8C | E0 39 | DF 07 | DF D2 | E0 62 | E0 11 | E0 3C
HASH-F27AD4691BB789AD_1,114,46,238,10,대각선 입력일반사용,1038 1051 1072 155 1185 1124 1091 1122 1149 1087,E0 36 | E0 43 | E0 58 | 9C | E0 C9 | E0 8C | E0 6B | E0 8A | E0 A5 | E0 67
HASH-F27AD4691BB789AD_1,116,88,172,9,던지기 레벨 의1,1290 1509 1266 155 1307 1736 155 11 17,E1 33 | E2 0F | E1 1B | 9C | E1 44 | E2 F2 | 9C | 0C | 12
HASH-F27AD4691BB789AD_1,120,134,206,8, 있습니다습니다,155 1186 1079 1037 1177 1079 1037 1177,9C | E0 CA | E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-F27AD4691BB789AD_1,122,102,174,10,예      아니요,755 155 155 155 155 155 155 1140 1037 1086,DF 1A | 9C | 9C | 9C | 9C | 9C | 9C | E0 9C | E0 35 | E0 66
HASH-F27AD4691BB789AD_1,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-F27AD4691BB789AD_1,130,46,214,13,돌아가기 확인사용 안 함,1197 1140 1176 1156 155 674 1090 1149 1087 155 1217 155 1117,E0 D5 | E0 9C | E0 C0 | E0 AC | 9C | DE C8 | E0 6A | E0 A5 | E0 67 | 9C | E0 E9 | 9C | E0 85
HASH-F27AD4691BB789AD_1,146,46,382,24,도움말 보기出승!!ひ셔장촌<24>뒤っ聖<24>뒤ト様<24>뒤,1151 752 1174 155 1131 1156 85 1239 956 956 124 1749 207 203 24 127 116 204 24 127 148 202 24 127,E0 A7 | DF 17 | E0 BE | 9C | E0 93 | E0 AC | 56 | E1 00 | DF E3 | DF E3 | 7D | E3 00 | D0 | CC | 19 | 80 | 75 | CD | 19 | 80 | 95 | CB | 19 | 80
HASH-F27AD4691BB789AD_1,214,18,102,9,"공격, 연결 열기",1182 1048 955 155 757 863 155 1162 1156,E0 C6 | E0 40 | DF E2 | 9C | DF 1C | DF 86 | 9C | E0 B2 | E0 AC
HASH-F27AD4691BB789AD_2,105,198,252,6,번 그라운드,1352 155 1264 1302 1417 1298,E1 71 | 9C | E1 19 | E1 3F | E1 B2 | E1 3B
HASH-F27AD4691BB789AD_2,109,88,196,11,용암으로 적에게 피해,1415 1757 1424 1312 155 1492 1403 1250 155 1636 1642,E1 B0 | E3 08 | E1 B9 | E1 49 | 9C | E1 FD | E1 A4 | E1 0B | 9C | E2 8E | E2 94
HASH-F27AD4691BB789AD_2,114,70,238,8,선 입력일반사용,1072 155 1185 1124 1091 1122 1149 1087,E0 58 | 9C | E0 C9 | E0 8C | E0 6B | E0 8A | E0 A5 | E0 67
HASH-F27AD4691BB789AD_2,120,152,206,6,습니다습니다,1079 1037 1177 1079 1037 1177,E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-F27AD4691BB789AD_2,122,126,174,7,    아니요,155 155 155 155 1140 1037 1086,9C | 9C | 9C | 9C | E0 9C | E0 35 | E0 66
HASH-F27AD4691BB789AD_2,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-F27AD4691BB789AD_2,130,46,214,13,돌아가기 확인사용 안 함,1197 1140 1176 1156 155 674 1090 1149 1087 155 1217 155 1117,E0 D5 | E0 9C | E0 C0 | E0 AC | 9C | DE C8 | E0 6A | E0 A5 | E0 67 | 9C | E0 E9 | 9C | E0 85
HASH-F27AD4691BB789AD_2,137,101,122,3, <553><363>,0 553 363,01 | DE 4F | DD 90
HASH-F27AD4691BB789AD_2,146,46,382,24,도움말 보기出승!!ひ셔장촌<24>뒤っ聖<24>뒤ト様<24>뒤,1151 752 1174 155 1131 1156 85 1239 956 956 124 1749 207 203 24 127 116 204 24 127 148 202 24 127,E0 A7 | DF 17 | E0 BE | 9C | E0 93 | E0 AC | 56 | E1 00 | DF E3 | DF E3 | 7D | E3 00 | D0 | CC | 19 | 80 | 75 | CD | 19 | 80 | 95 | CB | 19 | 80
HASH-F27AD4691BB789AD_2,214,18,138,12,롭결정 <1657>돌아가기합니다,877 863 1219 155 1657 1197 1140 1176 1156 1118 1037 1177,DF 94 | DF 86 | E0 EB | 9C | E2 A3 | E0 D5 | E0 9C | E0 C0 | E0 AC | E0 86 | E0 35 | E0 C1
HASH-F27AD4691BB789AD_resume,98,46,238,12,사운드 출력스테레오모노,1149 979 794 155 1236 1124 1041 736 939 1082 1001 1044,E0 A5 | DF FA | DF 41 | 9C | E0 FC | E0 8C | E0 39 | DF 07 | DF D2 | E0 62 | E0 11 | E0 3C
HASH-F27AD4691BB789AD_resume,105,27,105,8,위타천 오카리나,1421 1584 1568 155 1407 1576 1318 1271,E1 B6 | E2 5A | E2 4A | 9C | E1 A8 | E2 52 | E1 4F | E1 20
HASH-F27AD4691BB789AD_resume,109,88,196,11,아군 민첩 상승 피해,1393 1262 155 1343 1569 155 1372 1385 155 1636 1642,E1 9A | E1 17 | 9C | E1 68 | E2 4B | 9C | E1 85 | E1 92 | 9C | E2 8E | E2 94
HASH-F27AD4691BB789AD_resume,114,46,238,10,대각선 입력일반사용,1038 1051 1072 155 1185 1124 1091 1122 1149 1087,E0 36 | E0 43 | E0 58 | 9C | E0 C9 | E0 8C | E0 6B | E0 8A | E0 A5 | E0 67
HASH-F27AD4691BB789AD_resume,120,152,206,6,습니다습니다,1079 1037 1177 1079 1037 1177,E0 5F | E0 35 | E0 C1 | E0 5F | E0 35 | E0 C1
HASH-F27AD4691BB789AD_resume,122,138,174,5,  아니요,155 155 1140 1037 1086,9C | 9C | E0 9C | E0 35 | E0 66
HASH-F27AD4691BB789AD_resume,129,190,226,4,작합니다,1130 1118 1037 1177,E0 92 | E0 86 | E0 35 | E0 C1
HASH-F27AD4691BB789AD_resume,130,46,214,13,돌아가기 확인사용 안 함,1197 1140 1176 1156 155 674 1090 1149 1087 155 1217 155 1117,E0 D5 | E0 9C | E0 C0 | E0 AC | 9C | DE C8 | E0 6A | E0 A5 | E0 67 | 9C | E0 E9 | 9C | E0 85
HASH-F27AD4691BB789AD_resume,146,46,382,24,도움말 보기出승!!ひ셔장촌<24>뒤っ聖<24>뒤ト様<24>뒤,1151 752 1174 155 1131 1156 85 1239 956 956 124 1749 207 203 24 127 116 204 24 127 148 202 24 127,E0 A7 | DF 17 | E0 BE | 9C | E0 93 | E0 AC | 56 | E1 00 | DF E3 | DF E3 | 7D | E3 00 | D0 | CC | 19 | 80 | 75 | CD | 19 | 80 | 95 | CB | 19 | 80
HASH-F27AD4691BB789AD_resume,214,18,204,18,롭결정 <1657>돌아가기스킬을 사용합니다,877 863 1219 155 1657 1197 1140 1176 1156 1041 865 1147 155 1149 1087 1118 1037 1177,DF 94 | DF 86 | E0 EB | 9C | E2 A3 | E0 D5 | E0 9C | E0 C0 | E0 AC | E0 39 | DF 88 | E0 A3 | 9C | E0 A5 | E0 67 | E0 86 | E0 35 | E0 C1
HASH-F429C5DFBC107696_resume,36,46,58,2,아크,151 159,98 | A0
HASH-F429C5DFBC107696_resume,50,46,82,4,조심하라,163 167 171 147,A4 | A8 | AC | 94
HASH-F429C5DFBC107696_resume,64,46,262,19,마을호 가라             ,211 215 219 155 143 147 155 155 155 155 155 155 155 155 155 155 155 155 155,D4 | D8 | DC | 9C | 90 | 94 | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C
HASH-F429C5DFBC107696_resume,78,46,262,19,                   ,155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155 155,9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C | 9C
HASH-F429C5DFBC107696_resume,92,46,106,6,      ,155 155 155 155 155 155,9C | 9C | 9C | 9C | 9C | 9C
HASH-F429C5DFBC107696_resume,96,104,104,1,ら,50,33
HASH-F429C5DFBC107696_resume,120,80,224,13,えらん도くださいしています,69 50 44 47 61 52 57 26 29 32 26 38 42,46 | 33 | 2D | 30 | 3E | 35 | 3A | 1B | 1E | 21 | 1B | 27 | 2B
HASH-F429C5DFBC107696_resume,122,136,172,4,精霊결山,76 78 27 154,4D | 4F | 1C | 9B
