state,classification,media_hint,probe_matches,probe_total,region,start,end_exclusive,bytes,all_zero,matches_reference,sha256,nonzero_bytes
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-17493FFCCFAA8DB8_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,54F516CCF75B9BFC66404945F46AE4298FAAB5A32C95656A75C99A893ED0F9ED,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,C0854E70570F8FD3755EC13799B330CF0E447C89DFBB5F3CFC15230E16CEAC1A,371
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,C0854E70570F8FD3755EC13799B330CF0E447C89DFBB5F3CFC15230E16CEAC1A,371
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,C0854E70570F8FD3755EC13799B330CF0E447C89DFBB5F3CFC15230E16CEAC1A,371
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1820FA8E2030B89F_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,9AC093630A4A34D47A5164B93B93CE8E62AE55B10185086C69D4FDF2A7E342BE,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,7A56DABFAC185758C37F88C94734B3338CA1DE8F7B7B4EC178D64907759E9893,904
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,9AC093630A4A34D47A5164B93B93CE8E62AE55B10185086C69D4FDF2A7E342BE,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,7A56DABFAC185758C37F88C94734B3338CA1DE8F7B7B4EC178D64907759E9893,904
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,9AC093630A4A34D47A5164B93B93CE8E62AE55B10185086C69D4FDF2A7E342BE,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-1FED06A872FD3D31_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,7A56DABFAC185758C37F88C94734B3338CA1DE8F7B7B4EC178D64907759E9893,904
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-21806B09E3591E67_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-21806B09E3591E67_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-21806B09E3591E67_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,E90E922F9EE45640D4F2C7D1D28A4F1F5E318ADEFD64BDFB2A6AA0F8F98A7820,360
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-21806B09E3591E67_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,FADEB9B12EE216B32DFF613B18FC9C76C602AB28356F9FB357100D389115CE1E,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,FADEB9B12EE216B32DFF613B18FC9C76C602AB28356F9FB357100D389115CE1E,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,FADEB9B12EE216B32DFF613B18FC9C76C602AB28356F9FB357100D389115CE1E,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_4.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_4.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,FADEB9B12EE216B32DFF613B18FC9C76C602AB28356F9FB357100D389115CE1E,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_5.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_5.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_5.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_5.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,FADEB9B12EE216B32DFF613B18FC9C76C602AB28356F9FB357100D389115CE1E,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-244AAEDCE95C4ACA_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,FADEB9B12EE216B32DFF613B18FC9C76C602AB28356F9FB357100D389115CE1E,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-246E084F1646D020_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,1,0,02D8F3F83865737E056CCDF3D1BF8DCD4D3B68CE8CB63F3663F092AFA6174958,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-246E084F1646D020_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-246E084F1646D020_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-246E084F1646D020_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,EA35631791ECFDCE189626CA6857FF787048B823CBA19AE4177BF15A3B51858F,209
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,28CF6A854D74E67EA7579E71378166CBCA3E863A48CFC6639D5FE45AB41DE633,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,7A56DABFAC185758C37F88C94734B3338CA1DE8F7B7B4EC178D64907759E9893,904
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,383715790A2728D924E52648E3024066833BDD4D7E0529A4805DA0374A82916B,392
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,7A56DABFAC185758C37F88C94734B3338CA1DE8F7B7B4EC178D64907759E9893,904
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,383715790A2728D924E52648E3024066833BDD4D7E0529A4805DA0374A82916B,392
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-248CA1D38AB9CFA9_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,7A56DABFAC185758C37F88C94734B3338CA1DE8F7B7B4EC178D64907759E9893,904
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-24C179AA0A196FA8_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,426E9DDCC33664FAE1E5A48AD8C10328E56E686647E5E675A44C9643701EFEC2,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-25FA60F07D900E47_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
