file,offset,japanese,encoded_bytes,raw_hex,classification
S000.DAT,0xFA86,ジトわ達<N:ク:12>わ兵だ僧,9,7F 5C 43 83 80 43 66 35 84,unverified_direct_candidate
S000.DAT,0x101A1,手手た入,4,87 87 1F 86,unverified_direct_candidate
S000.DAT,0x10559,地ばゃ僧は！<CTRL:F0>もふは聞デ地話,14,90 58 48 84 28 02 F0 38 97 28 88 81 90 B0,unverified_direct_candidate
S000.DAT,0x10E54,す聞今命く”,6,8C 88 C8 CC 3E 03,unverified_direct_candidate
S000.DAT,0x10FD1,  れろだ思攻<N:ク:12>ろろ”下私地,14,01 01 32 55 35 9F D0 80 55 55 03 70 85 90,unverified_direct_candidate
S000.DAT,0x114AA,パ目たな,4,A3 AC 1F 1D,unverified_direct_candidate
S000.DAT,0x11A8F,<N:ｃ:9>動戦す聞僧や’今ピて,11,17 DC 63 8C 88 84 40 08 C8 72 21,unverified_direct_candidate
S000.DAT,0x11AB6,力<N:＆:4>ゃゃ私モ私もき達,10,61 07 48 48 85 5F 85 38 44 83,unverified_direct_candidate
S000.DAT,0x11AC1,て）僧相所て,7,21 0A 84 DE 09 C2 21,unverified_direct_candidate
S000.DAT,0x12106,どアた地 場わ僧ま場発勝<N:ﾉ:6>！地,15,54 42 1F 90 01 89 43 84 27 89 76 D5 10 02 90,unverified_direct_candidate
S000.DAT,0x125C1,庫で攻えに達か,8,DE 3F 30 D0 46 23 83 20,unverified_direct_candidate
S000.DAT,0x125FD,動ジ聖入達聞今命聞<N:ﾉ:6>,10,DC 7F CD 86 83 88 C8 CC 88 10,unverified_direct_candidate
S000.DAT,0x130E1,大も私<CTRL:FF>士動れわどろつ聞バばすとメち力聖せ,21,50 38 85 FF 68 DC 32 43 54 55 45 D3 AF 58 8C 36 78 4B 61 CD 59,unverified_direct_candidate
S000.DAT,0x132EA,ルタ今や,4,53 62 C8 40,unverified_direct_candidate
S000.DAT,0x13303,北待っク<N:ｌ:5>長ゃでウ聞きもか，ね,16,DF 0C 98 A1 4E 5B D4 48 30 71 D3 44 38 20 0D 4C,unverified_direct_candidate
S000.DAT,0x13938,か命動テ弱王,7,20 CC DC DB DD ED 5D,unverified_direct_candidate
S000.DAT,0x14565,れどあだムはどろ”く！ ,12,32 54 3F 35 D8 28 54 55 03 3E 02 01,unverified_direct_candidate
S000.DAT,0x14CE9,かききか’ ,6,20 44 44 20 08 25,unverified_direct_candidate
S000.DAT,0x1518C,4え聞めえ助,7,15 46 88 51 46 DD 31,unverified_direct_candidate
S000.DAT,0x15EBF,し方てた地 場思わ僧場発勝<N:ﾉ:6>！地,16,1E C4 21 1F 90 01 89 9F 43 84 89 76 D5 10 02 90,unverified_direct_candidate
S000.DAT,0x16018,<N:ぇ:2>隊面？地！は方動地,12,C0 DD 77 DE 8C 3C 90 02 28 C4 DC 90,unverified_direct_candidate
S000.DAT,0x1626E,ゃ私私炎私,5,48 85 85 BF 85,unverified_direct_candidate
S000.DAT,0x167EA,<CTRL:FF>んてうとも達ばらジ戦もだもううてそ,18,FF 2D 21 26 36 38 83 58 33 7F 63 38 35 38 26 26 21 41,unverified_direct_candidate
S000.DAT,0x16A2B,人オうッ動世か,7,52 8F 26 82 DC CE 20,unverified_direct_candidate
S000.DAT,0x16B3E,聞もきる,4,88 38 44 22,unverified_direct_candidate
S000.DAT,0x1700B,にか 者オ,5,23 20 01 7E 8F,unverified_direct_candidate
S000.DAT,0x17018,れ会僧ムや,5,32 7B 84 D8 40,unverified_direct_candidate
S000.DAT,0x17399,わ出<N:リ:12>達れッ命ア3、アし,12,43 56 6F 83 32 82 CC 42 14 24 42 1E,unverified_direct_candidate
S000.DAT,0x175C9,大’た ヤウダ人。<N:ぇ:2>ど発0,13,50 08 1F 01 BB 71 67 52 37 C0 54 76 11,unverified_direct_candidate
S000.DAT,0x1792A,時モらす聞き達時れ兵ろ方知か聞タで僧よムー,21,CF 5F 33 8C 88 44 83 CF 32 66 55 C4 C6 20 D3 62 30 84 3D D8 31,unverified_direct_candidate
S000.DAT,0x17A39,で 入ひ動で,6,30 25 86 7D DC 30,unverified_direct_candidate
S000.DAT,0x17D0A,？ど達は共し3,8,3C 54 83 28 DD C3 1E 14,unverified_direct_candidate
S000.DAT,0x17D41,も出”今我,5,38 56 03 C8 BE,unverified_direct_candidate
S000.DAT,0x17D7A,ポ聞もきる,5,D7 88 38 44 22,unverified_direct_candidate
S000.DAT,0x18144,売動聖聖 1,7,DD CE DC CD CD 01 12,unverified_direct_candidate
S000.DAT,0x18336,<N:*:7>ヤヤ見話会上ヤ分,9,0B BB BB A0 B0 7B B9 BB B2,unverified_direct_candidate
S000.DAT,0x18BF0,今動た話,4,C8 DC 1F B0,unverified_direct_candidate
S000.DAT,0x18D25,モ、よ今ジ,5,5F 24 3D C8 7F,unverified_direct_candidate
S000.DAT,0x191C3,売山動聖 1,7,DD CE 9B DC CD 01 12,unverified_direct_candidate
S000.DAT,0x194F8,聖もラ）や（あュ,8,CD 38 57 0A 40 09 3F AB,unverified_direct_candidate
S000.DAT,0x197EE,サ敵（ッっこ ヤ<N:*:7>ヤ者,11,77 BD 09 82 A1 7A 01 BB 0B BB 7E,unverified_direct_candidate
S000.DAT,0x19D78,からら達で時,6,20 33 33 83 30 CF,unverified_direct_candidate
S000.DAT,0x19E26,こ老れ聞,4,2E A8 32 88,unverified_direct_candidate
S000.DAT,0x1A41B,な0思てれ人わン,8,1D 11 9F 21 32 52 43 34,unverified_direct_candidate
S000.DAT,0x1AA7F,あでデ聖す,5,3F 30 81 CD 8C,unverified_direct_candidate
