file,marker_offset,body_start,payload_start,end_exclusive,double_zero,marker,length,payload_capacity,linebreaks,header29_offset,confidence,prefix_kind,preserved_prefix_hex,control_after_hex,preview_hex
1/S1023.DAT,0x484C4,0x484C6,0x484C6,0x484DF,0x484DF,0x19,25,25,1,0x484BE,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,42 31 4e 1c dd 0e 25 e6 01 38 26 24 6e 38 dd 6f 1b 1c 3d df 61 df 61 df 61
1/S1023.DAT,0x4853A,0x4853C,0x4853C,0x4855B,0x4855B,0x19,31,31,1,0x48534,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,42 31 4e 1c dd 0e 25 e6 01 09 b5 20 1e 28 3f 2d 1d 96 4a 48 1d 20 29 1f 1c 23 df 61 df 61 0a
1/S1041.DAT,0x479B8,0x479BA,0x479BA,0x479DE,0x479DE,0x19,36,36,2,0x479B2,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,42 31 4e 81 31 5f 34 25 e6 01 3b 27 46 2a dd 0f dd 44 09 97 26 1b 2d 0a 2f e6 01 dd 34 1b 1f dd 47 7e 20 3c
1/S1041.DAT,0x47A54,0x47A56,0x47A56,0x47A8B,0x47A8B,0x19,53,53,3,0x47A4E,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,42 31 4e 81 31 5f 34 25 e6 01 6e 1c 7a 35 20 43 20 33 2d 1d 37 e6 01 ad 28 dd 0f dd 44 09 97 26 1b 2d 0a 2f dd 34 1b 1f e6 01 dd 47 7e 2f dd 7a
1/S1041.DAT,0x47ABC,0x47ABE,0x47ABE,0x47AE0,0x47AE0,0x19,34,34,2,0x47AB6,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,42 31 4e 81 31 5f 34 25 e6 01 14 11 11 11 da 1c de 35 09 1c 55 0a 1b 2f e6 01 1f 4b dd aa 22 1c 35 02
1/S1041.DAT,0x47B10,0x47B12,0x47B12,0x47B25,0x47B25,0x19,19,19,1,0x47B0A,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,42 31 4e 81 31 5f 34 25 e6 01 20 3e 79 2b 22 2a 1b 1b 02
1/S1041.DAT,0x47BB6,0x47BB8,0x47BB8,0x47BE9,0x47BE9,0x19,49,49,3,0x47BB0,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,42 31 4e 81 31 5f 34 25 e6 01 de 1d 26 02 2e 2d 1d bb df 01 4a 48 1d 1b 02 e6 01 54 2e 23 1b 22 3c e6 01 ad 2f dd c2 99 3a 27 1e 1f bb df 01 28
1/S1041.DAT,0x47E66,0x47E68,0x47E68,0x47E6F,0x47E6F,0x19,7,7,0,0x47E60,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 36 4b 1d 3a 1b 37
1/S1041.DAT,0x47EE0,0x47EE2,0x47EE2,0x47EFC,0x47EFC,0x19,26,26,1,0x47EDA,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 85 28 2e 1c 9b 1c 4d 4f 09 59 1b 32 1b 0a df 61 df 61 37
1/S1041.DAT,0x47F2C,0x47F2E,0x47F2E,0x47F63,0x47F63,0x19,53,53,3,0x47F26,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,9b 1c 4d 4f 25 e6 01 8c 29 36 2e 2e 30 5b cd dd 1a 5a 09 59 1b 7d 45 0a 2f e6 01 dd 0f dd 44 09 97 26 1b 2d 0a 2b 22 e6 01 bf 2f a0 dd 1e 29 21
1/S1041.DAT,0x47F9C,0x47F9E,0x47F9E,0x47FD3,0x47FD3,0x19,53,53,3,0x47F96,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,9b 1c 4d 4f 25 e6 01 9b dd ea 8a dd 01 20 1b 1d 3a 1b 37 e6 01 9b dd ea 1c de a5 09 40 1e 55 0a 23 bf 2f 36 38 2b 36 e6 01 5f 34 47 62 31 28 dd
1/S1041.DAT,0x48056,0x48058,0x48058,0x48084,0x48084,0x19,44,44,3,0x48050,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 46 46 e4 3d e6 01 1e 20 1e 24 3f 1d 1f 28 38 26 8e dd 20 e6 01 bf 2f dd 28 1e 23 3e 22 2e 36 23 1d 39 27 2b 37
1/S1041.DAT,0x480F4,0x480F6,0x480F6,0x4810D,0x4810D,0x19,23,23,1,0x480EE,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,9b 1c 4d 4f 25 e6 01 41 32 2a 24 3f 1d 1f 1c dd 37 cc 1d 1c 30 2b 37
1/S1041.DAT,0x48176,0x48178,0x48178,0x481A0,0x481A0,0x19,40,40,2,0x48170,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 52 dd a3 28 dd 40 dd 95 09 51 45 d2 26 0a 23 dd 01 20 29 21 e6 01 de 95 44 dd bd 2d 30 1b 27 2b 37
1/S1041.DAT,0x481D0,0x481D2,0x481D2,0x481F4,0x481F4,0x19,34,34,2,0x481CA,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 3f 1d 1f 28 41 32 2f de a8 51 22 dd 37 cc 2f e6 01 59 3b 29 21 1b 22 2d 30 2b 37
1/S1041.DAT,0x48224,0x48226,0x48226,0x48246,0x48246,0x19,32,32,2,0x4821E,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 5b cd dd 1a 5a 1c 61 2f e6 01 87 23 86 32 22 7a 23 3d 29 21 df 61 df 61 37
1/S1041.DAT,0x482BA,0x482BC,0x482BC,0x482F3,0x482F3,0x19,55,55,3,0x482B4,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,9b 1c 4d 4f 25 e6 01 3f 1d 1f 1c 3b b7 3a 2d 2a 24 43 32 43 32 4d 4f 36 e6 01 dd 7e dd 87 2f 1e 27 1e 1f 37 e4 3d e6 01 dd 40 dd 95 2f 3e 1b de
1/S1041.DAT,0x48324,0x48326,0x48326,0x4833E,0x4833E,0x19,24,24,1,0x4831E,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 41 1e 21 24 3f 1d 1f 28 40 29 21 44 1f 1c 30 2b 37
1/S1041.DAT,0x48376,0x48378,0x48378,0x4839E,0x4839E,0x19,38,38,2,0x48370,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 dd 7e dd 87 23 de dc 1b 24 5f 34 47 62 31 36 63 26 61 2f e6 01 3f 1d 1f 23 dd 3f 46 27 2b 37
1/S1041.DAT,0x48426,0x48428,0x48428,0x48444,0x48444,0x19,28,28,2,0x48420,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,9b 1c 4d 4f 25 e6 01 c8 23 44 29 36 b2 20 39 27 2b 37 e6 01 1f 1c 6d 27 1e 1f 3d 37
1/S1041.DAT,0x48496,0x48498,0x48498,0x484A7,0x484A7,0x19,15,15,0,0x48490,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,42 31 4e 28 4d 4f 1c 61 2f 87 23 86 32 1f 37
1/S1051.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
1/S1051.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
1/S1051.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
1/S1061.DAT,0x47900,0x47902,0x47904,0x47931,0x47931,0x17,47,45,2,0x478FA,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 85 4c e4 1f e6 01 3f 1c c3 24 8e dd 9c 1c 3b 44 21 36 3a 32 21 22 dd 69 de 58 dd be 09 2e 38 2d 4a 73 0a 2f e6 01 3d 2d 30 6d 1f 1c 37
1/S1061.DAT,0x47962,0x47964,0x47966,0x47977,0x47977,0x17,19,17,0,0x4795C,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 41 32 23 dd be 20 32 21 1b 1f 1c 28 4c df 61 df 61
1/S1061.DAT,0x479A8,0x479AA,0x479AA,0x479E0,0x479E0,0x19,54,54,3,0x479A2,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,47 78 6b 42 28 e6 01 01 01 de 84 1c 61 2f 38 29 21 de c5 3e 5e 37 e6 01 dd a0 65 5c dd 5e 28 de 84 2b 22 1f 51 1c e6 01 01 01 de 70 2f 45 b5 dd
1/S1061.DAT,0x47A10,0x47A12,0x47A12,0x47A4D,0x47A4D,0x19,59,59,3,0x47A0A,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd a0 65 5c dd 5e 1c de 01 28 e6 01 01 01 dd 19 44 3a 3a 46 36 1d 22 3d 2e de 70 37 e6 01 ce dd a4 4b 22 cf 24 e6 01 01 01 dd 0a 1c d2 22 1b 44
1/S1061.DAT,0x47A7E,0x47A80,0x47A80,0x47A97,0x47A97,0x19,23,23,1,0x47A78,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,2e 32 23 45 20 46 e6 01 01 01 2e 1c ce 2f c7 1e 44 23 6d 4b 99 3e 37
1/S1061.DAT,0x47AC8,0x47ACA,0x47ACC,0x47AF9,0x47AF9,0x17,47,45,2,0x47AC2,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 45 27 39 24 ce 2a dd 79 43 39 20 49 1f cf 23 e6 01 dd 8c 32 22 dd 47 7e 2f dd 31 49 21 e6 01 28 1f 33 3e 29 21 2e 36 35 36 9f 26 1c 37
1/S1061.DAT,0x47CBC,0x47CBE,0x47CC0,0x47CCF,0x47CCF,0x17,17,15,0,0x47CB6,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 df 61 df 61 42 31 4e 24 3f 1f 1e df 61 df 61
1/S1061.DAT,0x47D00,0x47D02,0x47D04,0x47D17,0x47D17,0x17,21,19,1,0x47CFA,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 3f 1d 1f 1c 3f 36 2f e6 01 de 60 1b 20 49 21 1b 3e 43 37
1/S1061.DAT,0x47D9C,0x47D9E,0x47DA0,0x47DB8,0x47DB8,0x17,26,24,1,0x47D96,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 dd e9 23 de e8 44 35 20 33 36 20 e6 01 41 26 1b 26 2d 4a 48 1d 1b 1c 37
1/S1061.DAT,0x47DE8,0x47DEA,0x47DEC,0x47E10,0x47E10,0x17,38,36,2,0x47DE2,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 85 23 28 b2 20 22 37 e4 15 e6 01 3f 1d 1f 28 1f 21 de 70 30 e4 15 e6 01 85 1c 1e 1f 2a 26 dd 52 1d 1c 3d 37
1/S1061.DAT,0x47E78,0x47E7A,0x47E7C,0x47E82,0x47E82,0x17,8,6,0,0x47E72,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 41 26 24 dd 52 37
1/S1061.DAT,0x47EB2,0x47EB4,0x47EB6,0x47ECD,0x47ECD,0x17,25,23,1,0x47EAC,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 3f 1d 1f 2a dd bd 2d 30 1b 3e cf e6 01 41 2e 23 dd 52 2a 56 9a 22 37
1/S1061.DAT,0x47EFE,0x47F00,0x47F02,0x47F21,0x47F21,0x17,33,31,1,0x47EF8,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 41 32 2a 54 2e 23 dd 9b 1b 21 1b 22 1c 20 24 e6 01 85 23 28 b2 20 33 1d 1b 49 54 df 61 df 61
1/S1061.DAT,0x47F52,0x47F54,0x47F56,0x47F6E,0x47F6E,0x17,26,24,1,0x47F4C,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 85 28 41 1c dd 52 2f e6 01 de bd 1b 21 1b 3e 3d 26 1d a9 2a 2b 22 1c 37
1/S1061.DAT,0x47F9E,0x47FA0,0x47FA2,0x47FCB,0x47FCB,0x17,43,41,2,0x47F98,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 dd 69 de 58 dd be 23 28 24 8e dd 9c 23 dd 07 43 22 e6 01 dd 71 9f dd f4 1d 61 23 45 1b 21 38 e6 01 dd be 1b 21 3f 29 1f 37
1/S1061.DAT,0x47FFC,0x47FFE,0x48000,0x4802B,0x4802B,0x17,45,43,2,0x47FF6,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 c8 28 8e de a2 23 28 74 49 1d 1b 49 54 e6 01 20 1d 33 8c 01 41 1c 61 2f 87 23 86 32 21 e6 01 3f 1d 1f 2f de 60 1b 20 49 22 43 37
1/S1061.DAT,0x480C4,0x480C6,0x480C8,0x480D2,0x480D2,0x17,12,10,0,0x480BE,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 42 31 4e 24 de 74 a9 30 4c 37
1/S1071.DAT,0x478D4,0x478D6,0x478D6,0x478FD,0x478FD,0x19,39,39,2,0x478CE,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 0b d4 25 e6 01 3a 3f 24 2e 1c dd ff 20 33 dd 66 28 e6 01 3b 27 46 83 dd a0 65 5c dd 5e 1c 7e 1e 20 86 32 1d 1b 37
1/S1071.DAT,0x4792E,0x47930,0x47932,0x4795B,0x4795B,0x17,43,41,2,0x47928,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 dd 7e dd 87 54 3b 39 24 e6 01 2e 1c dd 0b 20 33 56 1e 21 3e 32 22 1c 3c e6 01 92 dd 42 23 a4 dd e6 23 1e 21 3e 32 22 1c 3c
1/S1071.DAT,0x4798C,0x4798E,0x4798E,0x479C5,0x479C5,0x19,55,55,3,0x47986,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 0b d4 25 e6 01 3f 3f 92 dd 42 35 36 38 37 e6 01 30 38 41 1c ae 23 24 60 8f 34 9b 1c 9b dd ea 23 3f 22 e6 01 dd 0f dd 44 09 97 26 1b 2d 0a 1c
1/S1071.DAT,0x479F6,0x479F8,0x479FA,0x47A00,0x47A00,0x17,8,6,0,0x479F0,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 b2 20 29 21 22 37
1/S1072.DAT,0x478CA,0x478CC,0x478CC,0x478FF,0x478FF,0x19,51,51,3,0x478C4,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 0b d4 25 e6 01 dd 2f 1c de 76 2f dd b3 3e 8e dd 9c 1e 20 86 32 1d 1b e6 01 de 77 dd 12 09 49 29 20 1b 0a 23 dd 1e 33 32 1f e6 01 60 8f 34 9b
1/S1072.DAT,0x47930,0x47932,0x47932,0x47950,0x47950,0x19,30,30,2,0x4792A,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,dd 0b d4 25 e6 01 4a 48 4a 48 df 18 de 01 1c 3b 20 9c 30 e6 01 45 1b 23 dd 28 46 22 20 37
1/S1072.DAT,0x47994,0x47996,0x47996,0x479AD,0x479AD,0x19,23,23,1,,medium+,none,,00 00 00 1b 00 01 00 02 00 21 00 02 00 01 00 03,dd 0b d4 25 e6 01 38 54 29 21 9a 1f 3d 26 35 1d df 61 df 61 37 e4 79
1/S1072.DAT,0x479F2,0x479F4,0x479F4,0x47A06,0x47A06,0x19,18,18,1,,medium+,none,,00 00 1b 00 01 00 02 00 21 00 00 00 01 00 1e 00,dd 0b d4 25 e6 01 3b 3b 24 98 4b 20 4c 1f 6a 37 e4 5b
1/S1072.DAT,0x47A2C,0x47A2E,0x47A30,0x47A35,0x47A35,0x17,7,5,0,0x47A26,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 df 61 df 61 37
1/S1072.DAT,0x47A66,0x47A68,0x47A68,0x47A73,0x47A73,0x19,11,11,1,0x47A60,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 0b d4 25 e6 01 54 26 1e 1f 3c
1/S1072.DAT,0x47AA4,0x47AA6,0x47AA8,0x47ADC,0x47ADC,0x17,54,52,3,0x47A9E,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 dd 2e 2a df 61 df 61 e6 01 36 21 38 dd af 55 1e 1b dd 2e 2a 1e 1f 37 e4 1f e6 01 44 29 36 24 3d 3e 1d 1b 7a 2a e6 01 dd c4 44 22 a9 2a 2b
1/S1072.DAT,0x47B0C,0x47B0E,0x47B0E,0x47B31,0x47B31,0x19,35,35,2,0x47B06,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 0b d4 25 e6 01 4e 4e 53 38 dd e2 dd 6b 36 3b 3e 99 73 26 35 1d 37 e4 3d e6 01 3a a1 24 dd c5 55 26 37
1/S1072.DAT,0x47B92,0x47B94,0x47B94,0x47BCA,0x47BCA,0x19,54,54,3,0x47B8C,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,dd 0b d4 25 e6 01 a6 a6 a6 df 61 df 61 26 27 3e 1b 29 1f 37 e4 3d e6 01 42 34 81 53 50 8b 23 1f 29 de b5 39 36 e6 01 dd 05 26 99 2f 38 33 43 4c
1/S1072.DAT,0x47C22,0x47C24,0x47C24,0x47C5B,0x47C5B,0x19,55,55,7,,medium+,none,,00 00 00 21 00 00 00 01 00 78 00 36 00 04 00 03,e6 01 e6 01 e6 01 e6 01 e6 01 e6 01 41 1c de 25 24 60 8f 34 9b 28 e6 01 01 01 01 01 12 11 da ca 39 1c 97 ca 44 23 6d 27 43 32 1f e4 3d e4 3d e4
21/S2011.DAT,0x47AF2,0x47AF4,0x47AF4,0x47B06,0x47B06,0x17,18,18,1,0x47AEC,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,03 00 3b 31 1b 02 e4 3d e6 01 98 29 21 3e 32 3d 31 02
21/S2011.DAT,0x47C66,0x47C68,0x47C68,0x47C8D,0x47C8D,0x19,37,37,2,0x47C60,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,66 68 25 e6 01 5c 71 dd 39 dd 03 53 1c 42 31 4e 37 e4 1f e6 01 2e 2d 1d 96 dd 0d 35 29 1f 1c 20 df 61 df 61 37
21/S2011.DAT,0x47CBE,0x47CC0,0x47CC0,0x47CD6,0x47CD6,0x19,22,22,2,0x47CB8,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,66 68 25 e6 01 b0 28 d3 1b 21 1b 22 37 e6 01 dd 75 29 21 3d 1e 37
21/S2012.DAT,0x478A4,0x478A6,0x478A6,0x478BB,0x478BB,0x19,21,21,1,0x4789E,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,66 68 25 e6 01 5d 1c cc 2f dd 1f 1f 1e 21 20 33 d9 33 32 3d 37
21/S2013.DAT,0x478C4,0x478C6,0x478C6,0x478EE,0x478EE,0x19,40,40,2,0x478BE,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,66 68 25 e6 01 5d 28 3b ae 23 de 17 98 1e 21 3b 33 32 22 37 e6 01 dd fd 1b de 77 dd 1f 2f dd 09 4b dd c5 22 1c 35 6a 37
21/S2013.DAT,0x47AA8,0x47AAA,0x47AAA,0x47AB5,0x47AB5,0x19,11,11,0,0x47AA2,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,1d 2d 35 36 24 2e 1c 40 55 26 02
21/S2013.DAT,0x47AE6,0x47AE8,0x47AE8,0x47AF7,0x47AF7,0x19,15,15,0,0x47AE0,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,3b 32 38 dd 64 23 86 32 55 29 21 2d 35 3d 02
21/S2013.DAT,0x47B28,0x47B2A,0x47B2A,0x47B40,0x47B40,0x19,22,22,2,0x47B22,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,66 68 25 e6 01 26 22 3a 1b 02 e6 01 3f 29 4b 23 1b 29 21 55 02 02
21/S2013.DAT,0x47B68,0x47B6A,0x47B6A,0x47B7F,0x47B7F,0x19,21,21,0,,medium,none,,00 00 00 21 00 00 00 01 00 01 00 27 00 00 00 7f,3b 32 28 e4 3d e4 3d e4 3d bb 64 5f 5c 35 a1 02 02 e4 3d e4 3d
21/S2013.DAT,0x47B98,0x47B9A,0x47B9A,0x47BAF,0x47BAF,0x19,21,21,2,0x47B92,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,66 68 25 e6 01 2e 33 02 e6 01 40 51 55 24 40 51 1d 1b 20 02 02
21/S2013.DAT,0x47BD8,0x47BDA,0x47BDA,0x47BEA,0x47BEA,0x19,16,16,1,,medium+,none,,00 00 1b 00 01 00 02 00 07 00 0a 00 74 04 08 00,66 68 25 e6 01 3a 29 3a 36 54 49 55 02 02 e4 1f
21/S2013.DAT,0x47BFE,0x47C00,0x47C00,0x47C13,0x47C13,0x19,19,19,0,,medium,none,,00 00 00 08 00 0a 00 22 04 21 00 00 00 01 00 01,3b 24 e4 1f 36 2c e4 1f 36 2c e4 1f 36 2c e4 1f 36 e4 3d
21/S2013.DAT,0x47C32,0x47C34,0x47C34,0x47C3D,0x47C3D,0x19,9,9,0,0x47C2C,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,26 9c c0 46 46 46 c0 46 46
21/S2013.DAT,0x47D1C,0x47D1E,0x47D20,0x47D26,0x47D26,0x17,8,6,0,0x47D16,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,01 00 50 de 33 de 29 3c
21/S2013.DAT,0x47D5C,0x47D5E,0x47D5E,0x47D6C,0x47D6C,0x19,14,14,0,0x47D56,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,dd c6 dd 23 4b 48 2d 20 43 1b 1b 1c dd 45
21/S2013.DAT,0x47D9C,0x47D9E,0x47D9E,0x47DAE,0x47DAE,0x19,16,16,0,0x47D96,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,43 1e 36 8e de a2 23 1b 29 75 1b 54 26 4a 48 02
21/S2013.DAT,0x47E06,0x47E08,0x47E08,0x47E1A,0x47E1A,0x19,18,18,1,0x47E00,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,44 3e 1c dd 45 e6 01 3d 1b 2a 3a 51 4b 27 29 1f 43 1b
21/S2013.DAT,0x47E4A,0x47E4C,0x47E4C,0x47E68,0x47E68,0x19,28,28,1,0x47E44,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,dd c6 dd 23 4b 48 2d e6 01 3f 2d 1f 24 5c 82 60 ab 36 1b 1b d5 dd cb 2a 30 44 22 1d
21/S2013.DAT,0x47E98,0x47E9A,0x47E9A,0x47EB3,0x47EB3,0x19,25,25,1,0x47E92,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,67 71 34 62 71 34 23 9a 22 2e 36 2a 3f 29 1f 33 e6 01 3f 43 59 21 40 22 a7
21/S2013.DAT,0x47EE4,0x47EE6,0x47EE6,0x47EF2,0x47EF2,0x19,12,12,0,0x47EDE,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,3a 31 21 24 26 4b 23 dd c5 22 20 02
21/S2013.DAT,0x47F44,0x47F46,0x47F48,0x47F53,0x47F53,0x17,13,11,0,0x47F3E,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,01 00 50 de 33 de 29 20 1e 33 2c 2c 2c
21/S2014.DAT,0x47930,0x47932,0x47934,0x4793F,0x4793F,0x17,13,11,0,0x4792A,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,01 00 7d 3a 1e ca 39 1d a9 2a 2b 22 37
21/S2014.DAT,0x47970,0x47972,0x47972,0x4797E,0x4797E,0x17,12,12,0,0x4796A,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,03 00 1b 55 1b 55 3f 29 1f 1e 4c 37
21/S2014.DAT,0x47AFA,0x47AFC,0x47AFC,0x47B1A,0x47B1A,0x17,30,30,1,0x47AF4,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,03 00 44 29 36 de 72 52 09 dd 3d 1b 23 2d 0a 35 36 e6 01 9f 26 2d 35 49 54 df 61 df 61 37
21/S2014.DAT,0x47B4A,0x47B4C,0x47B4E,0x47B61,0x47B61,0x17,21,19,1,0x47B44,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,01 00 de 72 52 3c e6 01 44 32 1b 1d ac 2f 1e 21 1b 1f 43 3d 37
21/S2014.DAT,0x47BA0,0x47BA2,0x47BA2,0x47BBF,0x47BBF,0x19,29,29,2,0x47B9A,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,66 68 12 25 e6 01 42 31 4e 20 3c e6 01 5d 36 1c dd 7e dd 87 2f dd 1f 1f 1e 1f 1c 20 3c
21/S2014.DAT,0x47CB0,0x47CB2,0x47CB2,0x47CCD,0x47CCD,0x19,27,27,1,0x47CAA,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,66 68 12 25 e6 01 46 33 3e 26 30 2a dd 36 45 bb df 01 33 1e 1b 2a df 61 df 61 37
21/S2014.DAT,0x47D04,0x47D06,0x47D08,0x47D13,0x47D13,0x17,13,11,0,0x47CFE,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b,01 00 6e 20 dd 6c 1b 2e 36 1e 1f 1c 3c
21/S2014.DAT,0x47D4A,0x47D4C,0x47D4C,0x47D7E,0x47D7E,0x19,50,50,3,0x47D44,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 01 00 1b 00,66 68 12 25 e6 01 3e 43 1e 3e 28 1e 33 2d 2a e6 01 50 8b 1c 76 de 52 1e 1f a3 6f 34 60 42 de 1a dd d5 de ac de 7f 23 e6 01 1f 21 45 1b 1f 33 1e
