file,offset,capacity,confidence,in_patch_zip,status,disk_id,slot,metadata,expected_metadata,external_has_terminator,decoded_jp
1/S1041.DAT,0x48616,151,medium,1,original,,,,,,！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>（<CTRL:00>地<CTRL:FF>”<CTRL:00><N:＆:4:07><CTRL:00>攻<CTRL:FF>”<CTRL:00><N:≠:16:04><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て
1/S1041.DAT,0x4864A,99,medium,1,original,,,,,,！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:＄:1:05><CTRL:00><N:‐:2:0E><CTRL:00><N:ｃ:9:17><CTRL:00><N:＄:1:05><CTRL:00>！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て
1/S1041.DAT,0x48660,77,medium,1,original,,,,,,！<CTRL:00><N:‐:2:0E><CTRL:00><N:７:11:18><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>”<CTRL:00>）<CTRL:00>地<CTRL:FF>”<CTRL:00>’<CTRL:00>攻<CTRL:FF>”<CTRL:00><N:＄:1:05><CTRL:00><CTRL:FB><CTRL:FF>”<CTRL:00>”<CTRL:00>’<CTRL:00>”<CTRL:00><N:＄:1:05><CTRL:00><N:ﾉ:6:10><CTRL:00>”<CTRL:00><N:＆:4:07><CTRL:00>1<CTRL:00><N:‐:2:0E><CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00>！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て
1/S1041.DAT,0x48694,25,medium,1,original,,,,,,！<CTRL:00>大<CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00><N:‐:2:0E><CTRL:00>”<CTRL:00>”<CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><N:‐:2:0E><CTRL:00><N:≠:16:04><CTRL:00>（<CTRL:00>て
1/S1051.DAT,0x479F8,49,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00>
1/S1051.DAT,0x47A1C,13,medium,1,original,,,,,,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00>
1/S1051.DAT,0x47BF4,49,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00>
1/S1051.DAT,0x47C18,13,medium,1,original,,,,,,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00>
1/S1051.DAT,0x47E18,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x47E24,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48090,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x4809C,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x482A8,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x482B4,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48498,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x484A4,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48598,7,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>
1/S1051.DAT,0x488F6,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x489AA,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48AD8,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48CEC,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48D8C,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48E02,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x48EFE,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1051.DAT,0x4922A,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
1/S1061.DAT,0x478A4,10,high,1,e2_valid,0x81,0,8,8,1,もう、ここでいいよ。
1/S1061.DAT,0x47904,45,high,1,e2_valid,0x82,1,43,43,1,私ね / あの後、一族のおきてとされてる古文書（こもんじょ）を / よんでみたの。
1/S1061.DAT,0x47966,17,high,1,e2_valid,0x83,2,15,15,1,それに書かれていたのはね・・
1/S1061.DAT,0x479AA,54,high,1,e2_valid,0x84,3,52,52,1,スメリアは /   和の力をもつて働く国。 / ワ<N:｣:11:65>ト家は和するための /   <N:糸:2:DE70>をつむぎおる家。
1/S1061.DAT,0x47A12,59,high,1,e2_valid,0x85,4,57,57,1,ワ<N:｣:11:65>ト家の<N:娘:5:DE01>は /   強きささえとなるよこ<N:糸:2:DE70>。 / 世落ちる時、 /   火の<G:D2:209>るいきおいのたて<N:糸:2:DE70>現れ、
1/S1061.DAT,0x47A80,23,high,1,e2_valid,0x86,5,21,21,1,これにつかえ /   この世を正しきにみちびく。
1/S1061.DAT,0x47ACC,45,high,1,e2_valid,0x87,6,43,43,1,つまり、世が終わりかけた時に / 現れる勇者を助けて / はたらくつてことだと思うの。
1/S1061.DAT,0x47B40,12,high,1,e2_valid,0x88,7,10,10,1,何だか、すごい話でしょ。
1/S1061.DAT,0x47B94,40,high,1,e2_valid,0x89,8,38,38,1,そう言えば、あの<N:夜:9:DE25>会つた精霊も人が滅びるとか / 俺の運命とか言つてたけど、
1/S1061.DAT,0x47BF0,25,high,1,e2_valid,0x8A,9,23,23,1,・・そんなこより、俺 / 父さんに会いたいんだ。
1/S1061.DAT,0x47C3E,43,high,1,e2_valid,0x8B,10,41,41,1,とにかく俺は村を出て行く。 / パ<N:リ:12:6F>ンシア城に行けば / 何か分かるかもしれない。
1/S1061.DAT,0x47CC0,15,high,1,e2_valid,0x8C,11,13,13,1,・・アーク、あたし・・
1/S1061.DAT,0x47D04,19,high,1,e2_valid,0x8D,12,17,17,1,あなたのあとを / 追いかけていくわ。
1/S1061.DAT,0x47D52,8,high,1,e2_valid,0x8E,13,6,6,1,ククル・・。
1/S1061.DAT,0x47DA0,24,high,1,e2_valid,0x8F,14,22,22,1,別に好きだからとか / そういうんじゃないの。
1/S1061.DAT,0x47DEC,36,high,1,e2_valid,0x90,15,34,34,1,私には分かる。<CTRL:E4>4 / あなたはたて<N:糸:2:DE70>で<CTRL:E4>4 / 私のしたがう道なのよ。
1/S1061.DAT,0x47E44,3,high,1,e2_valid,0x91,16,1,1,1,道？
1/S1061.DAT,0x47E7C,6,high,1,e2_valid,0x92,17,4,4,1,そう、道。
1/S1061.DAT,0x47EB6,23,high,1,e2_valid,0x93,18,21,21,1,あなたが進んでいく時 / そこに道が出来る。
1/S1061.DAT,0x47F02,31,high,1,e2_valid,0x94,19,29,29,1,それがどこに続いているのか、 / 私には分からないけど・・
1/S1061.DAT,0x47F56,24,high,1,e2_valid,0x95,20,22,22,1,私はその道を / <N:歩:6:DEBD>いていくような気がするの。
1/S1061.DAT,0x47FA2,41,high,1,e2_valid,0x96,21,39,39,1,古文書には、一族に伝わる / 不思<N:犠:18:DDF4>な力についても / 書いてあつた。
1/S1061.DAT,0x48000,43,high,1,e2_valid,0x97,22,41,41,1,今は一緒には行けないけど / かならす その力を手に入れて / あなたを追いかけるわ。
1/S1061.DAT,0x48076,24,high,1,e2_valid,0x98,23,22,22,1,・・わかつた。<CTRL:E4>よ / じゃ行くから・・。
1/S1061.DAT,0x480C8,10,high,1,e2_valid,0x99,24,8,8,1,アーク、元気でね。
1/S1071.DAT,0x478D6,39,high,1,e2_valid,0x81,0,37,37,1,村長 / さあ、この門から先は / おまえ達ワ<N:｣:11:65>ト家の者しか入れない。
1/S1071.DAT,0x47932,41,high,1,e2_valid,0x82,1,39,39,1,約束どおり、 / この村から出してくれるの？ / 本当に自由にしてくれるの？
1/S1071.DAT,0x4798E,55,high,1,e2_valid,0x83,2,53,53,1,村長 / ああ本当だとも。 / でもその前に、シオン山の山頂にある / 封印（ふういん）の炎を・・。
1/S1071.DAT,0x479FA,6,high,1,e2_valid,0x84,3,4,4,1,分かつてる。
1/S1071.DAT,0x47A4A,13,medium,1,original,,,,,,0<CTRL:00><N:X:20:06><CTRL:00>今<CTRL:00><N:＆:4:07><CTRL:00>！<CTRL:00>ジ て
1/S1071.DAT,0x47AFA,5,medium,1,original,,,,,,<CTRL:FE><CTRL:FF>（<CTRL:00><N:ﾉ:6:10>
1/S1071.DAT,0x47B0C,7,medium,1,original,,,,,,”<CTRL:00><N:３:14:19><CTRL:00>”<CTRL:00><N:ﾉ:6:10>
1/S1071.DAT,0x47B20,7,medium,1,original,,,,,,”<CTRL:00><N:３:14:19><CTRL:00>！<CTRL:00><N:ﾉ:6:10>
1/S1071.DAT,0x47B3A,3,medium,1,original,,,,,,”<CTRL:00>3
1/S1072.DAT,0x478CC,51,high,1,e2_valid,0x81,0,49,49,1,村長 / 神の血を引く一族しか入れない / 結界（けつかい）に守られた / シオン山の炎も
1/S1072.DAT,0x47932,30,high,1,e2_valid,0x82,1,28,28,1,村長 / じゃじゃ馬<N:娘:5:DE01>のおかげで / ついに消えるか。
1/S1072.DAT,0x47996,23,high,1,e2_valid,0x83,2,21,21,1,村長 / もどつて来たようだな・・。<CTRL:E4>ご
1/S1072.DAT,0x479F4,18,high,1,e2_valid,0x84,3,16,16,1,村長 / おお、待ちかねたぞ。<CTRL:E4><N:ｌ:5:5B>
1/S1072.DAT,0x47A30,5,high,1,e2_valid,0x85,4,3,3,1,・・。
1/S1072.DAT,0x47A68,11,high,1,e2_valid,0x86,5,9,9,1,村長 / どうした？
1/S1072.DAT,0x47AA8,52,high,1,e2_valid,0x87,6,50,50,1,声が・・ / とても恐ろしい声がした。 / きつと、よくないこが / 起きる気がする・・。
1/S1072.DAT,0x47B0E,35,high,1,e2_valid,0x88,7,33,33,1,村長 / ククルも意外とおくびょうだな。<CTRL:E4>よ / さっ、帰ろう。
1/S1072.DAT,0x47B94,54,high,1,e2_valid,0x89,8,52,52,1,村長 / フフフ・・うまくいつた。<CTRL:E4>よ / アンデル大臣にたつ<G:DEB5:655>りと / ほうびをもらわねば・・。
1/S1072.DAT,0x47C24,55,high,1,e2_valid,0x8A,9,53,53,1,その<N:夜:9:DE25>、シオン山は /     10年ぶりのふぶきにみまわれた<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ
21/S2011.DAT,0x4791A,17,high,1,e2_valid,0x81,0,15,15,1,これが、パ<N:リ:12:6F>ンシア城か・・。
21/S2011.DAT,0x47AAA,15,high,1,e2_valid,0x82,1,13,13,1,何だ？ 戦争が始まるのか？
21/S2011.DAT,0x47AF6,16,high,1,e2_valid,0x83,2,14,14,1,おーい！<CTRL:E4>よ / 待つてくれよー！
21/S2011.DAT,0x47BAC,44,high,1,e2_valid,0x84,3,42,42,1,兵士 / パ<N:リ:12:6F>ンシア城に何の用だ小僧（こぞう）。ここは子供の遊び場ではないぞ！
21/S2011.DAT,0x47C0C,42,high,1,e2_valid,0x85,4,40,40,1,遊びに来たんじゃない。 / 俺はトウウ<N:ｲ:6:DD03>ルから来たアーク。王様に呼ばれたんだ。
21/S2011.DAT,0x47C68,37,high,1,e2_valid,0x86,5,35,35,1,兵士 / トウウ<N:ｲ:6:DD03>ルのアーク。 / こんな子供だつたのか・・。
21/S2011.DAT,0x47CC0,22,high,1,e2_valid,0x87,6,20,20,1,兵士 / 話は聞いている。 / 通つてよし。
21/S2012.DAT,0x478A6,21,high,1,e2_valid,0x81,0,19,19,1,兵士 / 王の命を果たしてから戻られよ。
21/S2012.DAT,0x478F0,4,high,1,e2_valid,0x82,1,2,2,1,・・
21/S2013.DAT,0x478C6,40,high,0,original,,,,,,兵士 / 王はお前に期待しておられる。 / 良い結果を持ち帰るのだぞ。
21/S2013.DAT,0x47922,3,high,0,original,,,,,,・・・
21/S2013.DAT,0x47A5E,19,high,0,original,,,,,,兵士 / 何だ、このヨッパラ<N:｣:11:65>は！？
21/S2013.DAT,0x47AAA,11,high,0,original,,,,,,なんだと、このやろう！
21/S2013.DAT,0x47AE8,15,high,0,original,,,,,,おれも中に入れろつてんだよ！
21/S2013.DAT,0x47B2A,22,high,0,original,,,,,,兵士 / うるさい！ / あつちにいつてろ！！
21/S2013.DAT,0x47B6A,21,medium,0,original,,,,,,おれは<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よヤマモトだっ！！<CTRL:E4>よ<CTRL:E4>よ
21/S2013.DAT,0x47B9A,21,high,0,original,,,,,,兵士 / こら！ / やめろ、やめないか！！
21/S2013.DAT,0x47BDA,16,high,0,original,,,,,,兵士 / さつさとどけろ！！
21/S2013.DAT,0x47C00,19,high,0,original,,,,,,お、と・と・と・と<CTRL:E4>よ
21/S2013.DAT,0x47C34,9,high,0,original,,,,,,うげ<N:ぇ:2:C0>えええ<N:ぇ:2:C0>ええ
21/S2013.DAT,0x47C80,9,high,0,original,,,,,,どうしたんですか？
21/S2013.DAT,0x47CBC,28,high,0,original,,,,,,兵士 / ダウンタウンのヨッパラ<N:｣:11:65>があばれてるんだよ。
21/S2013.DAT,0x47D20,6,high,0,original,,,,,,大丈夫？
21/S2013.DAT,0x47D5E,14,high,0,original,,,,,,<N:ネ:13:DDC6>エちゃんかわいいの<N:ぉ:8:DD45>
21/S2013.DAT,0x47D9E,16,high,0,original,,,,,,わしと一緒にいつっいどうじゃ！
21/S2013.DAT,0x47E08,18,high,0,original,,,,,,きくの<N:ぉ:8:DD45> / よいがさめちまつたわい
21/S2013.DAT,0x47E4C,28,high,0,original,,,,,,<N:ネ:13:DDC6>エちゃん / あんた、トッシュといい勝負ができるな
21/S2013.DAT,0x47E9A,25,high,0,original,,,,,,ダウンタウンに来ることがあつたら / あわせてやるぜ
21/S2013.DAT,0x47EE6,12,high,0,original,,,,,,さーて、うちに帰るか！
21/S2013.DAT,0x47F48,11,high,0,original,,,,,,大丈夫かしら・・・
21/S2014.DAT,0x478F8,8,high,0,original,,,,,,もどつてきたな。
21/S2014.DAT,0x47934,11,high,0,original,,,,,,ひさしぶりな気がする。
21/S2014.DAT,0x47974,10,high,0,original,,,,,,いろいろあつたしね。
21/S2014.DAT,0x47AC0,10,high,0,original,,,,,,なんだろう・・？
21/S2014.DAT,0x47AFE,28,high,0,original,,,,,,きつと罪人（<N:ざ:2:DD3D>いにん）だと / 思うんだけど・・。
21/S2014.DAT,0x47B4E,19,high,0,original,,,,,,罪人？ / きれいな目をしていたわよ。
21/S2014.DAT,0x47BA2,29,high,0,original,,,,,,兵士1 / アークか？ / 王との約束を果たしたのか？
21/S2014.DAT,0x47BF4,3,high,0,original,,,,,,ああ。
21/S2014.DAT,0x47C2C,8,high,0,original,,,,,,ところで今のは？
21/S2014.DAT,0x47C66,26,high,0,original,,,,,,兵士1 / あっ、あれはダウンタウンの用心棒。
21/S2014.DAT,0x47CB2,27,high,0,original,,,,,,兵士1 / えらくうでが立つヤツらしいが・・。
21/S2014.DAT,0x47D08,11,high,0,original,,,,,,何か悪いことしたの？
21/S2014.DAT,0x47D4C,50,high,0,original,,,,,,兵士1 / くわしくはしらんが / 大臣の発令したパ<N:リ:12:6F>ンシア改造計画に / たてついたらしい。
21/S2014.DAT,0x47DB2,14,high,0,original,,,,,,パ<N:リ:12:6F>ンシア改造計画？
21/S2014.DAT,0x47DF2,56,high,0,original,,,,,,兵士1 / パ<N:リ:12:6F>ンシアの安全のために住民を選び / 軍の許可なく出入りできないように / するらしい。
21/S2014.DAT,0x47E5C,36,high,0,original,,,,,,兵士1 / 追い出される住民が / 反対してるようだが・・。
21/S2014.DAT,0x47EB2,23,high,0,original,,,,,,兵士2 / こら、おしゃベりが過ぎるぞ！
21/S2014.DAT,0x47EFC,30,high,0,original,,,,,,兵士2 / アーク、王がお待ちかねだ。 / 早く行くがいい。
21/S2021.DAT,0x469EE,49,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00><N:．:2:0F> に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00><N:．:2:0F> に<CTRL:00> <CTRL:00>・ か<CTRL:00>
21/S2021.DAT,0x46A12,13,medium,1,original,,,,,,は<CTRL:00><N:．:2:0F> に<CTRL:00> <CTRL:00>・ か<CTRL:00>
21/S2021.DAT,0x46BEA,49,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:．:2:0F><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:12:16><CTRL:00>は<CTRL:00>，！に<CTRL:00>す<CTRL:00><N:ﾉ:6:10><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00><N:ｃ:9:17><CTRL:00>は<CTRL:00>，！に<CTRL:00> <CTRL:00>が！か<CTRL:00>
21/S2021.DAT,0x46C0E,13,medium,1,original,,,,,,は<CTRL:00>，！に<CTRL:00> <CTRL:00>が！か<CTRL:00>
21/S2021.DAT,0x46E0E,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x46E1A,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47086,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47092,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x4729E,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x472AA,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x4748E,21,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>す<CTRL:00><N:*:7:0B><CTRL:00><N:ｃ:9:17><CTRL:00>す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x4749A,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x4758E,7,medium,1,original,,,,,,<CTRL:00><N:ъ:14:1A><CTRL:00>し<CTRL:00>
21/S2021.DAT,0x478EC,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x479A0,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47ACE,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47CE2,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47D82,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47DF8,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x47EF4,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x48220,9,medium,1,original,,,,,,す<CTRL:00>”<CTRL:00>う<CTRL:00> <CTRL:00>ま
21/S2021.DAT,0x4857C,25,high,1,e2_valid,0x99,24,23,23,1,なんで、こんな<N:街:4:DE7D>の中に / モンスターがいるの？
21/S2021.DAT,0x4860E,27,high,1,e2_valid,0x9A,25,25,25,1,大変だ！ / 女の子がモンスターに / おそわれてる！
21/S2021.DAT,0x48666,4,high,1,e2_valid,0x9B,26,2,2,1,ククル！
21/S2021.DAT,0x486B0,12,high,1,e2_valid,0x9C,27,10,10,1,アーク、どうなつてるの？
21/S2021.DAT,0x486FC,46,high,1,e2_valid,0x9D,28,44,44,1,俺達が倒したモンスターが / 仕返しにやつてきたんだ。 / 今、助けるから待つてろ！
21/S2021.DAT,0x48830,11,high,1,e2_valid,0x9E,29,9,9,1,ククル、大丈夫か？
21/S2021.DAT,0x48870,17,high,1,e2_valid,0x9F,30,15,15,1,私だつて / りつっに戦えるでしょ？
21/S2021.DAT,0x488FE,8,high,1,e2_valid,0xA0,31,6,6,1,ククル・・。
21/S2021.DAT,0x4893A,47,high,1,e2_valid,0xA1,32,45,45,1,約束どおり、<CTRL:E4>よ力を手に入れて<CTRL:E4>つ / 来たんだけど<CTRL:E4>よ / 急に使いすぎたみたい。
21/S2021.DAT,0x4899E,23,high,1,e2_valid,0xA2,33,21,21,1,大丈夫、<CTRL:E4>よちょつと休めば・・。
21/S2021.DAT,0x489EA,7,high,1,e2_valid,0xA3,34,5,5,1,しゃベるな。
21/S2021.DAT,0x48A26,8,high,1,e2_valid,0xA4,35,6,6,1,休ませなきゃ。
21/S2022.DAT,0x47918,27,high,0,original,,,,,,最後の石がまさかこの城の地下にあるとはな・・。
21/S2022.DAT,0x47968,28,high,0,original,,,,,,王も知らないんでしょう。 / 私は大臣が<N:怪:2:DEF8>しいと思うな。
21/S2022.DAT,0x479B8,44,high,0,original,,,,,,誰が信用できるかわからない。 / まともに行つても<N:邪:1:DE36>魔される / だけだろうしな。
21/S2022.DAT,0x47A1E,28,high,0,original,,,,,,強行<N:突:2:DE95>破（きょうこうとつっ） / しかね<N:ぇ:2:C0>だろうが！
21/S2022.DAT,0x47A6E,21,high,0,original,,,,,,でもどこから石のある / 地下に行くんじゃ？
21/S2022.DAT,0x47AB8,36,high,0,original,,,,,,地下へ通じる道なら / 倉庫か<N:牢:2:DE21>屋しか / 考えられないなっ。
21/S2022.DAT,0x47B10,30,high,0,original,,,,,,そう言えば、前にモンスターが / いたのは地下倉庫だつた。
21/S2022.DAT,0x47B62,17,high,0,original,,,,,,よし、地下倉庫に行つてみよう！
21/S2022.DAT,0x47C3C,27,high,0,original,,,,,,兵士1 / アーク殿か。 / 王の任を終えたのか？
21/S2022.DAT,0x47C8C,19,high,0,original,,,,,,いや / そうじゃないんだけど・・。
