pointer_offset,v319_value,v320_value,v320b_value,category,confirmed_text_pool
0x788D0,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x788D8,0x8019306C,0xD3103039,0x8019306C,unclassified_pointer,False
0x788E0,0x8016D750,0xD39ED7AA,0x8016D750,unclassified_pointer,False
0x788E8,0x8019306C,0xD3103039,0x8019306C,unclassified_pointer,False
0x788F0,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x788F4,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x788F8,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x788FC,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x78900,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x78904,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x78908,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x7890C,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x78910,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x78914,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x78918,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x7891C,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x78920,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x78924,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x78928,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x7892C,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x78930,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x78934,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x78938,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x7893C,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x78940,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x78944,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x78948,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x7894C,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x78950,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x78954,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x78958,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x7895C,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x78960,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x78964,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x78968,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x7896C,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x78970,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x78974,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x78978,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x7897C,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x78980,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x78984,0x801A7FF8,0xD31A7FF8,0x801A7FF8,unclassified_pointer,False
0x7898C,0x801A8008,0xD31AD308,0x801A8008,unclassified_pointer,False
0x78990,0x801A8010,0xD31AD310,0x801A8010,unclassified_pointer,False
0x78994,0x801A8020,0xD31AD320,0x801A8020,unclassified_pointer,False
0x78998,0x801A8018,0xD31AD39A,0x801A8018,unclassified_pointer,False
0x789A4,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x789A8,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x789B0,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x789B4,0x80123BB8,0xD34A3B99,0x80123BB8,unclassified_pointer,False
0x789BC,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x789C0,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x789C8,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x789CC,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x789D4,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x789D8,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x789E0,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x789E4,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x78A08,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78A10,0x801931A4,0xD3103190,0x801931A4,unclassified_pointer,False
0x78A18,0x8016D750,0xD39ED7AA,0x8016D750,unclassified_pointer,False
0x78A20,0x801931A4,0xD3103190,0x801931A4,unclassified_pointer,False
0x78A28,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x78A2C,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x78A30,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x78A34,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x78A38,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x78A3C,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x78A40,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x78A44,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x78A48,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x78A4C,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x78A50,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x78A54,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x78A58,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x78A5C,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x78A60,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x78A64,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x78A68,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x78A6C,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x78A70,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x78A74,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x78A78,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x78A7C,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x78A80,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x78A84,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x78A88,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x78A8C,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x78A90,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x78A94,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x78A98,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x78A9C,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x78AA0,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x78AA4,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x78AA8,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x78AAC,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x78AB0,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x78AB4,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x78AB8,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x78ABC,0x801A8040,0xD31AD3D2,0x801A8040,unclassified_pointer,False
0x78AC0,0x801A8048,0xD31AD348,0x801A8048,unclassified_pointer,False
0x78AC4,0x801A8050,0xD31AD3AA,0x801A8050,unclassified_pointer,False
0x78AC8,0x801A8058,0xD31AD358,0x801A8058,unclassified_pointer,False
0x78AD0,0x801A8068,0xD31AD338,0x801A8068,unclassified_pointer,False
0x78ADC,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x78AE0,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x78B40,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78B48,0x801932DC,0xD31032DC,0x801932DC,unclassified_pointer,False
0x78B50,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78B58,0x801932DC,0xD31032DC,0x801932DC,unclassified_pointer,False
0x78B60,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x78B64,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x78B68,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x78B6C,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x78B70,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x78B74,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x78B78,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x78B7C,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x78B80,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x78B84,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x78B88,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x78B8C,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x78B90,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x78B94,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x78B98,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x78B9C,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x78BA0,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x78BA4,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x78BA8,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x78BAC,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x78BB0,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x78BB4,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x78BB8,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x78BBC,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x78BC0,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x78BC4,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x78BC8,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x78BCC,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x78BD0,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x78BD4,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x78BD8,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x78BDC,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x78BE0,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x78BE4,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x78BE8,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x78BEC,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x78BF0,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x78BF4,0x801A8078,0xD31AD301,0x801A8078,unclassified_pointer,False
0x78C14,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x78C18,0x80123B90,0xD34A3B90,0x80123B90,unclassified_pointer,False
0x78C78,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78C80,0x80193414,0xD3103414,0x80193414,unclassified_pointer,False
0x78C88,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78C90,0x80193414,0xD3103414,0x80193414,unclassified_pointer,False
0x78C98,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x78C9C,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x78CA0,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x78CA4,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x78CA8,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x78CAC,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x78CB0,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x78CB4,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x78CB8,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x78CBC,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x78CC0,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x78CC4,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x78CC8,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x78CCC,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x78CD0,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x78CD4,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x78CD8,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x78CDC,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x78CE0,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x78CE4,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x78CE8,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x78CEC,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x78CF0,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x78CF4,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x78CF8,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x78CFC,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x78D00,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x78D04,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x78D08,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x78D0C,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x78D10,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x78D14,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x78D18,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x78D1C,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x78D20,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x78D24,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x78D28,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x78D4C,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x78D50,0x80123BB8,0xD34A3B99,0x80123BB8,unclassified_pointer,False
0x78DB0,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78DB8,0x8019354C,0xD310354C,0x8019354C,unclassified_pointer,False
0x78DC0,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78DC8,0x8019354C,0xD310354C,0x8019354C,unclassified_pointer,False
0x78DD0,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x78DD4,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x78DD8,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x78DDC,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x78DE0,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x78DE4,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x78DE8,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x78DEC,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x78DF0,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x78DF4,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x78DF8,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x78DFC,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x78E00,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x78E04,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x78E08,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x78E0C,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x78E10,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x78E14,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x78E18,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x78E1C,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x78E20,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x78E24,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x78E28,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x78E2C,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x78E30,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x78E34,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x78E38,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x78E3C,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x78E40,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x78E44,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x78E48,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x78E4C,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x78E50,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x78E54,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x78E58,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x78E5C,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x78E60,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x78E64,0x801A8098,0xD31AD355,0x801A8098,unclassified_pointer,False
0x78E84,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x78E88,0x80123BB8,0xD34A3B99,0x80123BB8,unclassified_pointer,False
0x78EE8,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78EF0,0x80193684,0xD310A106,0x80193684,unclassified_pointer,False
0x78EF8,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x78F00,0x80193684,0xD310A106,0x80193684,unclassified_pointer,False
0x78F08,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x78F0C,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x78F10,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x78F14,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x78F18,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x78F1C,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x78F20,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x78F24,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x78F28,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x78F2C,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x78F30,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x78F34,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x78F38,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x78F3C,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x78F40,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x78F44,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x78F48,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x78F4C,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x78F50,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x78F54,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x78F58,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x78F5C,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x78F60,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x78F64,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x78F68,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x78F6C,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x78F70,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x78F74,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x78F78,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x78F7C,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x78F80,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x78F84,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x78F88,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x78F8C,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x78F90,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x78F94,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x78F98,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x78F9C,0x801A80B0,0xD31AD3B0,0x801A80B0,unclassified_pointer,False
0x78FA0,0x801A80B8,0xD31AD399,0x801A80B8,unclassified_pointer,False
0x78FBC,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x78FC0,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x79020,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x79028,0x801937BC,0xD31021BC,0x801937BC,unclassified_pointer,False
0x79030,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x79038,0x801937BC,0xD31021BC,0x801937BC,unclassified_pointer,False
0x79040,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x79044,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x79048,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x7904C,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x79050,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x79054,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x79058,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x7905C,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x79060,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x79064,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x79068,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x7906C,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x79070,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x79074,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x79078,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x7907C,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x79080,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x79084,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x79088,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x7908C,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x79090,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x79094,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x79098,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x7909C,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x790A0,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x790A4,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x790A8,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x790AC,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x790B0,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x790B4,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x790B8,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x790BC,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x790C0,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x790C4,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x790C8,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x790CC,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x790D0,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x790F4,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x790F8,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x79100,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x79104,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
